asm_area_code,customer_code,Year,Month,labor_in_person_days
GUJAS,289,2011,8,0
GUJAS,289,2011,9,1
GUJAS,289,2011,10,3
GUJAS,289,2011,11,1
GUJAS,289,2011,12,1
GUJAS,289,2012,1,3
GUJAS,289,2012,2,3
GUJAS,289,2012,3,5
GUJAS,289,2012,4,4
GUJAS,289,2012,5,1
GUJAS,289,2012,6,2
GUJAS,289,2012,7,0
GUJAS,289,2012,8,1
GUJAS,289,2012,9,1
GUJAS,289,2012,10,3
GUJAS,289,2012,11,3
GUJAS,289,2012,12,10
GUJAS,289,2013,1,5
GUJAS,289,2013,2,6
GUJAS,289,2013,3,5
GUJAS,289,2013,4,6
GUJAS,289,2013,5,17
GUJAS,289,2013,6,17
GUJAS,289,2013,7,17
GUJAS,289,2013,8,24
GUJAS,289,2013,9,22
GUJAS,289,2013,10,18
GUJAS,289,2013,11,19
GUJAS,289,2013,12,17
GUJAS,336,2011,4,3
GUJAS,336,2011,5,2
GUJAS,336,2011,6,0
GUJAS,399,2011,4,1
GUJAS,399,2011,5,0
GUJAS,399,2011,6,0
GUJAS,399,2011,7,0
GUJAS,399,2011,8,1
GUJAS,399,2011,9,0
GUJAS,399,2011,10,2
GUJAS,399,2011,11,0
GUJAS,399,2011,12,0
GUJAS,399,2012,1,0
GUJAS,399,2012,2,2
GUJAS,399,2012,3,3
GUJAS,399,2012,4,6
GUJAS,399,2012,5,3
GUJAS,399,2012,6,0
GUJAS,399,2012,7,0
GUJAS,399,2012,8,1
GUJAS,399,2012,9,1
GUJAS,399,2012,10,0
GUJAS,399,2012,11,1
GUJAS,399,2012,12,2
GUJAS,399,2013,1,0
GUJAS,399,2013,2,16
GUJAS,399,2013,3,14
GUJAS,399,2013,4,17
GUJAS,399,2013,5,18
GUJAS,399,2013,6,18
GUJAS,399,2013,7,14
GUJAS,399,2013,8,18
GUJAS,399,2013,9,19
GUJAS,399,2013,10,17
GUJAS,399,2013,11,21
GUJAS,399,2013,12,18
GUJAS,449,2011,4,3
GUJAS,449,2011,5,3
GUJAS,449,2011,6,4
GUJAS,449,2011,7,0
GUJAS,449,2011,8,3
GUJAS,449,2011,9,1
GUJAS,449,2011,10,3
GUJAS,449,2011,11,1
GUJAS,449,2011,12,4
GUJAS,449,2012,1,1
GUJAS,449,2012,2,6
GUJAS,449,2012,3,4
GUJAS,449,2012,4,6
GUJAS,449,2012,5,2
GUJAS,449,2012,6,6
GUJAS,449,2012,7,2
GUJAS,449,2012,8,2
GUJAS,449,2012,9,2
GUJAS,449,2012,10,4
GUJAS,449,2012,11,2
GUJAS,449,2012,12,5
GUJAS,449,2013,1,3
GUJAS,449,2013,2,5
GUJAS,449,2013,3,3
GUJAS,449,2013,4,24
GUJAS,449,2013,5,24
GUJAS,449,2013,6,22
GUJAS,449,2013,7,14
GUJAS,449,2013,8,6
GUJAS,449,2013,9,7
GUJAS,449,2013,10,0
GUJAS,449,2013,11,1
GUJAS,449,2013,12,4
GUJAS,607,2011,4,2
GUJAS,607,2011,5,1
GUJAS,607,2011,6,2
GUJAS,607,2011,7,0
GUJAS,607,2011,8,0
GUJAS,607,2011,9,2
GUJAS,607,2011,10,0
GUJAS,607,2011,11,1
GUJAS,607,2011,12,1
GUJAS,607,2012,1,1
GUJAS,607,2012,2,1
GUJAS,607,2012,3,3
GUJAS,607,2012,4,4
GUJAS,607,2012,5,2
GUJAS,607,2012,6,2
GUJAS,607,2012,7,0
GUJAS,607,2012,8,2
GUJAS,607,2012,9,1
GUJAS,607,2012,10,1
GUJAS,607,2012,11,2
GUJAS,607,2012,12,4
GUJAS,607,2013,1,4
GUJAS,607,2013,2,3
GUJAS,607,2013,3,1
GUJAS,607,2013,4,4
GUJAS,607,2013,5,7
GUJAS,607,2013,6,3
GUJAS,607,2013,7,2
GUJAS,607,2013,8,6
GUJAS,607,2013,9,17
GUJAS,607,2013,10,9
GUJAS,607,2013,11,17
GUJAS,607,2013,12,8
GUJAS,747,2011,4,0
GUJAS,747,2011,5,3
GUJAS,747,2011,6,2
GUJAS,747,2011,7,0
GUJAS,747,2011,8,1
GUJAS,747,2011,9,0
GUJAS,747,2011,10,0
GUJAS,747,2011,11,0
GUJAS,747,2011,12,0
GUJAS,747,2012,1,0
GUJAS,747,2012,2,0
GUJAS,747,2012,3,0
GUJAS,747,2012,4,0
GUJAS,747,2012,5,4
GUJAS,747,2012,6,3
GUJAS,747,2012,7,1
GUJAS,747,2012,8,0
GUJAS,747,2012,9,0
GUJAS,747,2012,10,4
GUJAS,747,2012,11,0
GUJAS,747,2012,12,0
GUJAS,747,2013,1,4
GUJAS,747,2013,2,16
GUJAS,747,2013,3,8
GUJAS,747,2013,4,38
GUJAS,747,2013,5,42
GUJAS,747,2013,6,41
GUJAS,747,2013,7,42
GUJAS,747,2013,8,50
GUJAS,747,2013,9,45
GUJAS,747,2013,10,41
GUJAS,747,2013,11,49
GUJAS,747,2013,12,49
GUJAS,997,2011,4,0
GUJAS,997,2011,5,0
GUJAS,997,2011,6,0
GUJAS,997,2011,7,0
GUJAS,997,2011,8,0
GUJAS,997,2011,9,0
GUJAS,997,2011,10,1
GUJAS,997,2011,11,0
GUJAS,997,2011,12,0
GUJAS,997,2012,1,0
GUJAS,997,2012,2,5
GUJAS,997,2012,3,0
GUJAS,997,2012,4,0
GUJAS,997,2012,5,0
GUJAS,997,2012,6,2
GUJAS,997,2012,7,0
GUJAS,997,2012,8,0
GUJAS,997,2012,9,0
GUJAS,997,2012,10,1
GUJAS,997,2012,11,2
GUJAS,997,2012,12,0
GUJAS,997,2013,1,0
GUJAS,997,2013,2,0
GUJAS,997,2013,3,4
GUJAS,997,2013,4,8
GUJAS,997,2013,5,19
GUJAS,997,2013,6,16
GUJAS,997,2013,7,11
GUJAS,997,2013,8,15
GUJAS,997,2013,9,15
GUJAS,997,2013,10,13
GUJAS,997,2013,11,17
GUJAS,997,2013,12,22
GUJAS,1006,2011,4,0
GUJAS,1006,2011,5,1
GUJAS,1006,2011,6,0
GUJAS,1006,2011,7,0
GUJAS,1006,2011,8,0
GUJAS,1006,2011,9,0
GUJAS,1006,2011,10,0
GUJAS,1006,2011,11,0
GUJAS,1006,2011,12,0
GUJAS,1006,2012,1,0
GUJAS,1006,2012,2,0
GUJAS,1006,2012,3,0
GUJAS,1006,2012,4,0
GUJAS,1006,2012,5,0
GUJAS,1006,2012,6,0
GUJAS,1006,2012,7,0
GUJAS,1006,2012,8,1
GUJAS,1006,2012,9,1
GUJAS,1006,2012,10,0
GUJAS,1006,2012,11,0
GUJAS,1006,2012,12,0
GUJAS,1006,2013,1,7
GUJAS,1006,2013,2,9
GUJAS,1006,2013,3,23
GUJAS,1006,2013,4,38
GUJAS,1006,2013,5,44
GUJAS,1006,2013,6,42
GUJAS,1006,2013,7,46
GUJAS,1006,2013,8,33
GUJAS,1006,2013,9,36
GUJAS,1006,2013,10,44
GUJAS,1006,2013,11,42
GUJAS,1006,2013,12,52
GUJAS,1111,2011,4,2
GUJAS,1111,2011,5,0
GUJAS,1111,2011,6,0
GUJAS,1111,2011,7,2
GUJAS,1111,2011,8,1
GUJAS,1111,2011,9,0
GUJAS,1111,2011,10,0
GUJAS,1111,2011,11,0
GUJAS,1111,2011,12,2
GUJAS,1111,2012,1,1
GUJAS,1111,2012,2,4
GUJAS,1111,2012,3,2
GUJAS,1111,2012,4,2
GUJAS,1111,2012,5,0
GUJAS,1111,2012,6,0
GUJAS,1111,2012,7,0
GUJAS,1143,2011,4,5
GUJAS,1143,2011,5,0
GUJAS,1143,2011,6,0
GUJAS,1143,2011,7,0
GUJAS,1143,2011,8,0
GUJAS,1143,2011,9,0
GUJAS,1143,2011,10,0
GUJAS,1143,2011,11,2
GUJAS,1143,2011,12,0
GUJAS,1143,2012,1,0
GUJAS,1143,2012,2,5
GUJAS,1143,2012,3,1
GUJAS,1143,2012,4,1
GUJAS,1143,2012,5,0
GUJAS,1143,2012,6,0
GUJAS,1143,2012,7,0
GUJAS,1143,2012,8,0
GUJAS,1143,2012,9,1
GUJAS,1143,2012,10,0
GUJAS,1143,2012,11,1
GUJAS,1143,2012,12,0
GUJAS,1143,2013,1,0
GUJAS,1143,2013,2,1
GUJAS,1143,2013,3,0
GUJAS,1143,2013,4,10
GUJAS,1143,2013,5,3
GUJAS,1143,2013,6,1
GUJAS,1143,2013,7,2
GUJAS,1143,2013,8,12
GUJAS,1143,2013,9,19
GUJAS,1143,2013,10,8
GUJAS,1143,2013,11,7
GUJAS,1143,2013,12,24
GUJAS,1164,2011,4,72
GUJAS,1164,2011,5,29
GUJAS,1164,2011,6,29
GUJAS,1164,2011,7,25
GUJAS,1164,2011,8,28
GUJAS,1164,2011,9,37
GUJAS,1164,2011,10,37
GUJAS,1164,2011,11,34
GUJAS,1164,2011,12,40
GUJAS,1164,2012,1,46
GUJAS,1164,2012,2,75
GUJAS,1164,2012,3,33
GUJAS,1164,2012,4,58
GUJAS,1164,2012,5,21
GUJAS,1164,2012,6,25
GUJAS,1164,2012,7,24
GUJAS,1164,2012,8,23
GUJAS,1164,2012,9,38
GUJAS,1164,2012,10,18
GUJAS,1164,2012,11,8
GUJAS,1164,2012,12,31
GUJAS,1164,2013,1,43
GUJAS,1164,2013,2,75
GUJAS,1164,2013,3,33
GUJAS,1164,2013,4,81
GUJAS,1164,2013,5,83
GUJAS,1164,2013,6,126
GUJAS,1164,2013,7,102
GUJAS,1164,2013,8,113
GUJAS,1164,2013,9,101
GUJAS,1164,2013,10,63
GUJAS,1164,2013,11,139
GUJAS,1164,2013,12,114
GUJAS,1449,2011,4,0
GUJAS,1449,2011,5,1
GUJAS,1449,2011,6,0
GUJAS,1449,2011,7,0
GUJAS,1449,2011,8,0
GUJAS,1449,2011,9,0
GUJAS,1449,2011,10,1
GUJAS,1449,2011,11,1
GUJAS,1449,2011,12,1
GUJAS,1449,2012,1,0
GUJAS,1449,2012,2,10
GUJAS,1449,2012,3,0
GUJAS,1449,2012,4,1
GUJAS,1449,2012,5,0
GUJAS,1449,2012,6,0
GUJAS,1449,2012,7,0
GUJAS,1449,2012,8,0
GUJAS,1449,2012,9,0
GUJAS,1449,2012,10,0
GUJAS,1449,2012,11,0
GUJAS,1449,2012,12,0
GUJAS,1449,2013,1,0
GUJAS,1449,2013,2,0
GUJAS,1449,2013,3,0
GUJAS,1449,2013,4,6
GUJAS,1449,2013,5,0
GUJAS,1449,2013,6,33
GUJAS,1449,2013,7,26
GUJAS,1449,2013,8,43
GUJAS,1449,2013,9,34
GUJAS,1449,2013,10,21
GUJAS,1449,2013,11,30
GUJAS,1449,2013,12,30
GUJAS,1476,2011,4,0
GUJAS,1476,2011,5,1
GUJAS,1476,2011,6,0
GUJAS,1476,2011,7,0
GUJAS,1476,2011,8,0
GUJAS,1476,2011,9,0
GUJAS,1476,2011,10,0
GUJAS,1476,2011,11,0
GUJAS,1476,2011,12,0
GUJAS,1476,2012,1,0
GUJAS,1476,2012,2,1
GUJAS,1476,2012,3,0
GUJAS,1476,2012,4,1
GUJAS,1476,2012,5,0
GUJAS,1476,2012,6,2
GUJAS,1476,2012,7,0
GUJAS,1476,2012,8,0
GUJAS,1476,2012,9,0
GUJAS,1476,2012,10,1
GUJAS,1476,2012,11,1
GUJAS,1476,2012,12,4
GUJAS,1476,2013,1,4
GUJAS,1476,2013,2,10
GUJAS,1476,2013,3,10
GUJAS,1476,2013,4,16
GUJAS,1476,2013,5,13
GUJAS,1476,2013,6,10
GUJAS,1476,2013,7,5
GUJAS,1476,2013,8,6
GUJAS,1476,2013,9,8
GUJAS,1476,2013,10,9
GUJAS,1476,2013,11,15
GUJAS,1476,2013,12,16
GUJAS,1570,2011,4,29
GUJAS,1570,2011,5,8
GUJAS,1570,2011,6,10
GUJAS,1570,2011,7,12
GUJAS,1570,2011,8,20
GUJAS,1570,2011,9,18
GUJAS,1570,2011,10,10
GUJAS,1570,2011,11,10
GUJAS,1570,2011,12,15
GUJAS,1570,2012,1,28
GUJAS,1570,2012,2,49
GUJAS,1570,2012,3,11
GUJAS,1570,2012,4,21
GUJAS,1570,2012,5,15
GUJAS,1570,2012,6,9
GUJAS,1570,2012,7,13
GUJAS,1570,2012,8,10
GUJAS,1570,2012,9,11
GUJAS,1570,2012,10,17
GUJAS,1570,2012,11,13
GUJAS,1570,2012,12,12
GUJAS,1570,2013,1,10
GUJAS,1570,2013,2,22
GUJAS,1570,2013,3,13
GUJAS,1570,2013,4,83
GUJAS,1570,2013,5,61
GUJAS,1570,2013,6,68
GUJAS,1570,2013,7,64
GUJAS,1570,2013,8,94
GUJAS,1570,2013,9,102
GUJAS,1570,2013,10,70
GUJAS,1570,2013,11,121
GUJAS,1570,2013,12,124
GUJAS,1601,2011,4,0
GUJAS,1601,2011,5,0
GUJAS,1601,2011,6,0
GUJAS,1601,2011,7,0
GUJAS,1601,2011,8,0
GUJAS,1601,2011,9,0
GUJAS,1601,2011,10,0
GUJAS,1601,2011,11,0
GUJAS,1601,2011,12,0
GUJAS,1601,2012,1,0
GUJAS,1601,2012,2,0
GUJAS,1601,2012,3,0
GUJAS,1601,2012,4,0
GUJAS,1601,2012,5,0
GUJAS,1601,2012,6,0
GUJAS,1601,2012,7,0
GUJAS,1601,2012,8,0
GUJAS,1601,2012,9,0
GUJAS,1601,2012,10,0
GUJAS,1601,2012,11,0
GUJAS,1601,2012,12,0
GUJAS,1601,2013,1,0
GUJAS,1601,2013,2,0
GUJAS,1601,2013,3,0
GUJAS,1601,2013,4,3
GUJAS,1601,2013,5,1
GUJAS,1601,2013,6,1
GUJAS,1601,2013,7,5
GUJAS,1601,2013,8,3
GUJAS,1601,2013,10,0
GUJAS,1779,2011,4,45
GUJAS,1779,2011,5,30
GUJAS,1779,2011,6,37
GUJAS,1779,2011,7,26
GUJAS,1779,2011,8,25
GUJAS,1779,2011,9,30
GUJAS,1779,2011,10,24
GUJAS,1779,2011,11,11
GUJAS,1779,2011,12,46
GUJAS,1779,2012,1,57
GUJAS,1779,2012,2,100
GUJAS,1779,2012,3,18
GUJAS,1779,2012,4,21
GUJAS,1779,2012,5,15
GUJAS,1779,2012,6,23
GUJAS,1779,2012,7,20
GUJAS,1779,2012,8,25
GUJAS,1779,2012,9,21
GUJAS,1779,2012,10,8
GUJAS,1779,2012,11,4
GUJAS,1779,2012,12,13
GUJAS,1779,2013,1,36
GUJAS,1779,2013,2,35
GUJAS,1779,2013,3,42
GUJAS,1779,2013,4,162
GUJAS,1779,2013,5,94
GUJAS,1779,2013,6,167
GUJAS,1779,2013,7,177
GUJAS,1779,2013,8,192
GUJAS,1779,2013,9,193
GUJAS,1779,2013,10,51
GUJAS,1779,2013,11,168
GUJAS,1779,2013,12,227
GUJAS,1811,2011,4,46
GUJAS,1811,2011,5,29
GUJAS,1811,2011,6,39
GUJAS,1811,2011,7,36
GUJAS,1811,2011,8,29
GUJAS,1811,2011,9,23
GUJAS,1811,2011,10,26
GUJAS,1811,2011,11,27
GUJAS,1811,2011,12,47
GUJAS,1811,2012,1,40
GUJAS,1811,2012,2,49
GUJAS,1811,2012,3,18
GUJAS,1811,2012,4,19
GUJAS,1811,2012,5,12
GUJAS,1811,2012,6,23
GUJAS,1811,2012,7,14
GUJAS,1811,2012,8,9
GUJAS,1811,2012,9,12
GUJAS,1811,2012,10,19
GUJAS,1811,2012,11,18
GUJAS,1811,2012,12,26
GUJAS,1811,2013,1,11
GUJAS,1811,2013,2,15
GUJAS,1811,2013,3,24
GUJAS,1811,2013,4,68
GUJAS,1811,2013,5,37
GUJAS,1811,2013,6,41
GUJAS,1811,2013,7,44
GUJAS,1811,2013,8,42
GUJAS,1811,2013,9,16
GUJAS,1920,2011,5,3
GUJAS,1920,2011,6,0
GUJAS,1920,2011,7,0
GUJAS,1920,2011,8,0
GUJAS,1920,2011,9,0
GUJAS,1920,2011,10,0
GUJAS,1920,2011,11,0
GUJAS,1920,2011,12,0
GUJAS,1920,2012,1,0
GUJAS,1920,2012,2,0
GUJAS,1920,2012,3,0
GUJAS,1920,2012,4,0
GUJAS,1920,2012,5,0
GUJAS,1920,2012,6,0
GUJAS,1920,2012,7,0
GUJAS,1920,2012,8,0
GUJAS,1920,2012,9,0
GUJAS,1920,2012,10,0
GUJAS,1920,2012,11,0
GUJAS,1920,2012,12,0
GUJAS,1920,2013,1,0
GUJAS,1920,2013,2,0
GUJAS,1920,2013,3,2
GUJAS,1920,2013,4,1
GUJAS,1920,2013,5,3
GUJAS,1920,2013,6,1
GUJAS,1920,2013,7,0
GUJAS,1920,2013,8,0
GUJAS,1920,2013,9,0
GUJAS,1920,2013,10,1
GUJAS,1920,2013,11,2
GUJAS,1920,2013,12,0
GUJAS,2304,2012,8,1
GUJAS,2304,2012,9,0
GUJAS,2304,2012,10,0
GUJAS,2304,2012,11,0
GUJAS,2304,2012,12,2
GUJAS,2304,2013,1,0
GUJAS,2304,2013,2,13
GUJAS,2304,2013,3,5
GUJAS,2304,2013,4,21
GUJAS,2304,2013,5,20
GUJAS,2304,2013,6,18
GUJAS,2304,2013,7,17
GUJAS,2304,2013,8,22
GUJAS,2304,2013,9,17
GUJAS,2304,2013,10,11
GUJAS,2304,2013,11,13
GUJAS,2304,2013,12,24
GUJAS,2352,2012,10,2
GUJAS,2352,2012,11,6
GUJAS,2352,2012,12,18
GUJAS,2352,2013,1,22
GUJAS,2352,2013,2,21
GUJAS,2352,2013,3,20
GUJAS,2352,2013,4,19
GUJAS,2352,2013,5,0
GUJAS,2352,2013,6,7
GUJAS,2352,2013,7,19
GUJAS,2352,2013,8,23
GUJAS,2352,2013,9,20
GUJAS,2352,2013,10,18
GUJAS,2352,2013,11,22
GUJAS,2352,2013,12,24
GUJAS,2712,2013,8,0
GUJAS,2712,2013,9,16
GUJAS,2712,2013,10,2
GUJAS,2712,2013,11,7
GUJAS,2712,2013,12,16
GUJAS,2721,2013,9,16
GUJAS,2721,2013,10,8
GUJAS,2721,2013,11,23
GUJAS,2721,2013,12,23
GUJAS,2752,2013,10,63
GUJAS,2752,2013,11,54
GUJAS,2752,2013,12,34
HARY&,59,2011,4,0
HARY&,59,2011,5,0
HARY&,59,2011,6,0
HARY&,59,2011,7,0
HARY&,59,2011,8,0
HARY&,59,2011,9,0
HARY&,59,2011,10,0
HARY&,59,2011,11,0
HARY&,59,2011,12,0
HARY&,59,2012,1,0
HARY&,59,2012,2,0
HARY&,59,2012,3,0
HARY&,59,2012,4,0
HARY&,59,2012,5,0
HARY&,59,2012,6,3
HARY&,59,2012,7,1
HARY&,59,2012,8,0
HARY&,59,2012,9,0
HARY&,59,2012,10,0
HARY&,59,2012,11,0
HARY&,59,2012,12,0
HARY&,59,2013,1,13
HARY&,59,2013,2,22
HARY&,59,2013,3,22
HARY&,59,2013,4,20
HARY&,59,2013,5,24
HARY&,59,2013,6,19
HARY&,59,2013,7,24
HARY&,59,2013,8,24
HARY&,59,2013,9,23
HARY&,59,2013,10,16
HARY&,59,2013,11,23
HARY&,59,2013,12,25
HARY&,60,2011,4,0
HARY&,60,2011,5,0
HARY&,60,2011,6,0
HARY&,60,2011,7,0
HARY&,60,2011,8,0
HARY&,60,2011,9,0
HARY&,60,2011,10,0
HARY&,60,2011,11,0
HARY&,60,2011,12,0
HARY&,60,2012,1,0
HARY&,60,2012,2,0
HARY&,60,2012,3,0
HARY&,60,2012,4,0
HARY&,60,2012,5,0
HARY&,60,2012,6,0
HARY&,60,2012,7,0
HARY&,60,2012,8,0
HARY&,60,2012,9,0
HARY&,60,2012,10,0
HARY&,60,2012,11,0
HARY&,60,2012,12,0
HARY&,60,2013,1,1
HARY&,60,2013,2,12
HARY&,60,2013,3,19
HARY&,60,2013,4,32
HARY&,60,2013,5,24
HARY&,60,2013,6,32
HARY&,60,2013,7,26
HARY&,60,2013,8,28
HARY&,60,2013,9,39
HARY&,60,2013,10,38
HARY&,60,2013,11,45
HARY&,60,2013,12,44
HARY&,61,2011,4,10
HARY&,61,2011,5,13
HARY&,61,2011,6,11
HARY&,61,2011,7,14
HARY&,61,2011,8,16
HARY&,61,2011,9,18
HARY&,61,2011,10,15
HARY&,61,2011,11,15
HARY&,61,2011,12,12
HARY&,61,2012,1,3
HARY&,61,2012,2,0
HARY&,61,2012,3,0
HARY&,61,2012,4,20
HARY&,61,2012,5,16
HARY&,61,2012,6,21
HARY&,61,2012,7,21
HARY&,61,2012,8,19
HARY&,61,2012,9,26
HARY&,61,2012,10,28
HARY&,61,2012,11,25
HARY&,61,2012,12,30
HARY&,61,2013,1,32
HARY&,61,2013,2,36
HARY&,61,2013,3,27
HARY&,61,2013,4,33
HARY&,61,2013,5,30
HARY&,61,2013,6,21
HARY&,61,2013,7,40
HARY&,61,2013,8,31
HARY&,61,2013,9,42
HARY&,61,2013,10,41
HARY&,61,2013,11,43
HARY&,61,2013,12,50
HARY&,62,2011,4,1
HARY&,62,2011,5,6
HARY&,62,2011,6,2
HARY&,62,2011,7,1
HARY&,62,2011,8,2
HARY&,62,2011,9,3
HARY&,62,2011,10,2
HARY&,62,2011,11,5
HARY&,62,2011,12,2
HARY&,62,2012,1,1
HARY&,62,2012,2,0
HARY&,62,2012,3,0
HARY&,62,2012,4,0
HARY&,62,2012,5,0
HARY&,62,2012,6,3
HARY&,62,2012,7,0
HARY&,62,2012,8,0
HARY&,62,2012,9,0
HARY&,62,2012,10,0
HARY&,62,2012,11,0
HARY&,62,2012,12,0
HARY&,62,2013,1,1
HARY&,62,2013,2,1
HARY&,62,2013,3,6
HARY&,62,2013,4,15
HARY&,62,2013,5,12
HARY&,62,2013,6,23
HARY&,62,2013,7,23
HARY&,62,2013,8,22
HARY&,62,2013,9,19
HARY&,62,2013,10,25
HARY&,62,2013,11,23
HARY&,62,2013,12,20
HARY&,64,2011,4,2
HARY&,64,2011,5,1
HARY&,64,2011,6,1
HARY&,64,2011,7,0
HARY&,64,2011,8,0
HARY&,64,2011,9,0
HARY&,64,2011,10,1
HARY&,64,2011,11,1
HARY&,64,2011,12,0
HARY&,64,2012,1,1
HARY&,64,2012,2,0
HARY&,64,2012,3,0
HARY&,64,2012,4,2
HARY&,64,2012,5,1
HARY&,64,2012,6,0
HARY&,64,2012,7,0
HARY&,64,2012,8,1
HARY&,64,2012,9,1
HARY&,64,2012,10,1
HARY&,64,2012,11,1
HARY&,64,2012,12,1
HARY&,64,2013,1,5
HARY&,64,2013,2,6
HARY&,64,2013,3,8
HARY&,64,2013,4,17
HARY&,64,2013,5,25
HARY&,64,2013,6,22
HARY&,64,2013,7,17
HARY&,64,2013,8,12
HARY&,64,2013,9,20
HARY&,64,2013,10,1
HARY&,64,2013,11,0
HARY&,64,2013,12,3
HARY&,65,2011,4,0
HARY&,65,2011,5,5
HARY&,65,2011,6,0
HARY&,65,2011,7,2
HARY&,65,2011,8,0
HARY&,65,2011,9,1
HARY&,65,2011,10,1
HARY&,65,2011,11,0
HARY&,65,2011,12,2
HARY&,65,2012,1,0
HARY&,65,2012,2,0
HARY&,65,2012,3,0
HARY&,65,2012,4,0
HARY&,65,2012,5,0
HARY&,65,2012,6,1
HARY&,65,2012,7,1
HARY&,65,2012,8,0
HARY&,65,2012,9,0
HARY&,65,2012,10,1
HARY&,65,2012,11,0
HARY&,65,2012,12,0
HARY&,65,2013,1,7
HARY&,65,2013,2,4
HARY&,65,2013,3,10
HARY&,65,2013,4,21
HARY&,65,2013,5,22
HARY&,65,2013,6,18
HARY&,65,2013,7,21
HARY&,65,2013,8,17
HARY&,65,2013,9,18
HARY&,65,2013,10,19
HARY&,65,2013,11,36
HARY&,65,2013,12,34
HARY&,66,2011,4,2
HARY&,66,2011,5,4
HARY&,66,2011,6,2
HARY&,66,2011,7,0
HARY&,66,2011,8,0
HARY&,66,2011,9,1
HARY&,66,2011,10,0
HARY&,66,2011,11,0
HARY&,66,2011,12,2
HARY&,66,2012,1,0
HARY&,66,2012,2,0
HARY&,66,2012,3,0
HARY&,66,2012,4,1
HARY&,66,2012,5,0
HARY&,66,2012,6,2
HARY&,66,2012,7,4
HARY&,66,2012,8,0
HARY&,68,2011,4,0
HARY&,68,2011,5,0
HARY&,68,2011,6,0
HARY&,68,2011,7,0
HARY&,68,2011,8,0
HARY&,68,2011,9,0
HARY&,68,2011,10,0
HARY&,68,2011,11,1
HARY&,68,2011,12,0
HARY&,68,2012,1,0
HARY&,68,2012,2,0
HARY&,68,2012,3,0
HARY&,68,2012,4,1
HARY&,68,2012,5,0
HARY&,68,2012,6,0
HARY&,68,2012,7,1
HARY&,68,2012,8,0
HARY&,68,2012,9,0
HARY&,68,2012,10,0
HARY&,68,2012,11,1
HARY&,68,2012,12,0
HARY&,68,2013,1,3
HARY&,68,2013,2,1
HARY&,68,2013,3,9
HARY&,68,2013,4,12
HARY&,68,2013,5,15
HARY&,68,2013,6,19
HARY&,68,2013,7,24
HARY&,68,2013,8,24
HARY&,68,2013,9,24
HARY&,68,2013,10,4
HARY&,68,2013,11,2
HARY&,68,2013,12,1
HARY&,334,2011,4,2
HARY&,334,2011,5,0
HARY&,334,2011,6,0
HARY&,334,2011,7,0
HARY&,334,2011,8,0
HARY&,334,2011,9,0
HARY&,334,2011,10,0
HARY&,334,2011,11,0
HARY&,334,2011,12,0
HARY&,334,2012,1,1
HARY&,334,2012,2,0
HARY&,334,2012,3,0
HARY&,334,2012,4,2
HARY&,334,2012,5,1
HARY&,334,2012,6,0
HARY&,334,2012,7,0
HARY&,334,2012,8,2
HARY&,334,2012,9,1
HARY&,334,2012,10,0
HARY&,334,2012,11,1
HARY&,334,2012,12,0
HARY&,334,2013,1,5
HARY&,334,2013,2,2
HARY&,334,2013,3,8
HARY&,334,2013,4,14
HARY&,334,2013,5,14
HARY&,334,2013,6,22
HARY&,334,2013,7,21
HARY&,334,2013,8,19
HARY&,334,2013,9,20
HARY&,334,2013,10,14
HARY&,334,2013,11,18
HARY&,334,2013,12,13
HARY&,393,2011,4,16
HARY&,393,2011,5,17
HARY&,393,2011,6,10
HARY&,393,2011,7,6
HARY&,393,2011,8,16
HARY&,393,2011,9,11
HARY&,393,2011,10,8
HARY&,393,2011,11,13
HARY&,393,2011,12,13
HARY&,393,2012,1,28
HARY&,393,2012,2,16
HARY&,393,2012,3,6
HARY&,393,2012,4,14
HARY&,393,2012,5,8
HARY&,393,2012,6,2
HARY&,393,2012,7,3
HARY&,393,2012,8,7
HARY&,393,2012,9,6
HARY&,393,2012,10,5
HARY&,393,2012,11,0
HARY&,393,2012,12,3
HARY&,393,2013,1,29
HARY&,393,2013,2,26
HARY&,393,2013,3,32
HARY&,393,2013,4,99
HARY&,393,2013,5,71
HARY&,393,2013,6,62
HARY&,393,2013,7,32
HARY&,393,2013,8,17
HARY&,393,2013,9,9
HARY&,424,2011,4,3
HARY&,424,2011,5,2
HARY&,424,2011,6,6
HARY&,424,2011,7,1
HARY&,424,2011,8,4
HARY&,424,2011,9,2
HARY&,424,2011,10,1
HARY&,424,2011,11,1
HARY&,424,2011,12,1
HARY&,424,2012,1,1
HARY&,424,2012,2,0
HARY&,424,2012,3,0
HARY&,424,2012,4,0
HARY&,424,2012,5,1
HARY&,424,2012,6,2
HARY&,424,2012,7,0
HARY&,424,2012,8,0
HARY&,424,2012,9,2
HARY&,424,2012,10,1
HARY&,424,2012,11,1
HARY&,424,2012,12,4
HARY&,424,2013,1,10
HARY&,424,2013,2,15
HARY&,424,2013,3,27
HARY&,424,2013,4,46
HARY&,424,2013,5,54
HARY&,424,2013,6,63
HARY&,424,2013,7,63
HARY&,424,2013,8,68
HARY&,424,2013,9,74
HARY&,424,2013,10,64
HARY&,424,2013,11,74
HARY&,424,2013,12,77
HARY&,1205,2011,4,2
HARY&,1205,2011,5,8
HARY&,1205,2011,6,6
HARY&,1205,2011,7,1
