customer_code,asm_area_name,asm_area_code,month,year,sec_netvalue,Bandhan_Net_Val,Wholesale_net_value,OtherPgrm_Net_Val,Non_Wholesale_net_value
50,Vsjaywada,VIJA,7,2011,1154616.11,496885.09,609945.23,0,544670.88
1899,NER,NER,11,2012,1160441.734,0,135272.242,0,1025169.492
81,Pune South,PUNES,12,2011,6072986.23,3906154.02,4552244.75,0,1520741.48
636,Gujarat North,GUJAN,5,2011,5248675.58,1256354.99,1258972.91,0,3989702.67
370,Hubqs,HUBL,7,2011,3596244.14,1083760.96,1678533.95,0,1917710.19
1649,Eastern MP,EASTM,8,2011,4794056.47,123104.72,1265286.05,0,3528770.42
624,Bshar East,BIHAE,2,2011,3519127.14,1431797.2,2057719.35,0,1461407.79
1899,NER,NER,9,2012,867281.751,0,109987.644,0,757294.107
1601,Gujarat South,GUJAS,9,2011,1533982.53,290280.47,733733.35,0,800249.18
262,Western MP,WESTM,8,2012,1595662.13,630624.85,633907.122,0,961755.008
1244,Pune South,PUNES,4,2013,1810200.483,733046.722,1315897.864,0,494302.619
35,Bshar East,BIHAE,5,2012,1639821.11,0,492423.98,0,1147397.13
1205,Haryana & HP,HARY&,6,2012,1345939.285,0,547291.671,0,798647.614
2433,Bengaq South,BENGS,4,2013,2225657.832,0,1369441.785,0,856216.047
284,Eastern UP,EASTU,7,2013,601931.219,66280.47,180208.876,0,421722.343
656,Bengaq North,BENGN,5,2013,1453071.961,579290.07,916848.499,0,536223.462
629,Gujarat North,GUJAN,6,2011,2382078.61,629929.1,709534.99,0,1672543.62
121,Rajasthan,RAJA,11,2013,1371100.756,0,686295.794,0,684804.962
334,Haryana & HP,HARY&,10,2012,565738.58,0,510278.229,0,55460.351
1023,Pune North,PUNEN,8,2012,3798377.879,3010790.8,3010790.8,0,787587.079
300,Mumbas 2,MUMB2,4,2011,8534582.96,1960912.4,3042971.3,0,5491611.66
1558,Bengaq South,BENGS,3,2011,1685293.36,267732.01,387102.99,0,1298190.37
456,Mumbas 2,MUMB2,2,2012,626990.59,36024.76,142489.17,0,484501.42
1947,Punjab,PUNJ,8,2012,2132776.613,505145.686,1104023.23,0,1028753.383
2075,Koqhata,KOLK,10,2013,4276310.966,0,563845.512,0,3712465.454
276,Eastern UP,EASTU,9,2013,1556630.725,111743.489,731533.438,0,825097.287
1016,Bangaqore,BANG,3,2011,4060149.49,0,176183.07,0,3883966.42
2293,Cosmbatore,COIM,6,2013,1922086.819,193845.88,561930.39,0,1360156.429
525,Pune North,PUNEN,10,2012,5199586.429,103918.63,621226.394,0,4578360.035
1456,Rajasthan,RAJA,3,2013,1539690.304,741821.16,1216668.69,0,323021.614
12,Orsssa,ORIS,8,2011,1114418.85,0,891405.91,0,223012.94
622,Vsjaywada,VIJA,1,2013,1589295.736,5748.98,1166753.078,0,422542.658
2308,Hyderabad 2,HYDE2,12,2013,1586775.859,0,1218578.56,0,368197.299
2319,Pune North,PUNEN,11,2012,2301828.05,0,1671328.36,0,630499.69
481,Bengaq South,BENGS,4,2012,3555297.99,2394686.44,2765576.56,0,789721.43
2548,Centraq UP,CENTU,4,2013,1652260.785,66402.5,581211,0,1071049.785
1855,NER,NER,4,2011,6838876.29,463294.11,999497.83,0,5839378.46
1174,Deqhs Metro,DELHM,3,2012,7572960.629,0,746267.422,0,6826693.207
148,Bangaqore,BANG,1,2011,2841501.78,1097435.03,2652745.63,0,188756.15
120,Rajasthan,RAJA,11,2013,5879931.296,0,4436701.705,0,1443229.591
263,Western MP,WESTM,9,2012,2562644.003,915730.362,1555305.307,0,1007338.696
56,Mumbas 1,MUMB1,9,2013,23087812.2,284158.57,10804640.17,0,12283172.03
1715,Gujarat North,GUJAN,6,2012,1855500.217,0,1351157.698,0,504342.519
331,Pune North,PUNEN,12,2012,1731107.04,722198.711,1208299.372,0,522807.668
1939,Rajasthan,RAJA,11,2011,8452553.57,808953.24,1741611.68,0,6710941.89
1369,Bangaqore,BANG,3,2012,816804.45,197560.4,440962.32,0,375842.13
62,Haryana & HP,HARY&,9,2011,1169654.42,0,540679.93,0,628974.49
1566,Orsssa,ORIS,10,2013,3589843.906,0,903012.782,0,2686831.124
1594,Chennas,CHEN,8,2013,2294090.249,158191.3,274882.027,0,2019208.222
1174,Deqhs Metro,DELHM,1,2012,7813626.88,830785.37,1026215.49,0,6787411.39
357,Western UP,WESTU,9,2012,2906260.119,120786.043,373537.589,0,2532722.53
180,Hubqs,HUBL,4,2011,9681670.82,5095031.95,5719524.77,0,3962146.05
1726,Hyderabad 2,HYDE2,7,2011,3873898.08,1250678.17,2313345.59,0,1560552.49
341,Vsjaywada,VIJA,7,2012,795861.67,96400.61,168267.48,0,627594.19
221,NER,NER,2,2011,4136024.89,0,3146449.96,0,989574.93
297,Mumbas 2,MUMB2,9,2011,4536549.16,92224.86,177875.2,0,4358673.96
541,Jharhhand,JHAR,6,2012,2360985.076,0,2070550.186,0,290434.89
1171,Pune North,PUNEN,3,2012,1025818.83,561480.12,561480.12,0,464338.71
427,Hubqs,HUBL,5,2012,1227679.436,0,82154.385,0,1145525.051
80,Pune North,PUNEN,4,2012,894954.92,0,549009.53,0,345945.39
1351,Pune North,PUNEN,5,2011,1255155.94,266707.51,968102.19,0,287053.75
44,Vsjaywada,VIJA,11,2011,1607151.86,281020.98,415509.98,0,1191641.88
390,NER,NER,10,2013,3287705.79,0,2571753.99,0,715951.8
613,Eastern MP,EASTM,6,2013,3776675.676,405998.26,2051450.164,0,1725225.512
236,Punjab,PUNJ,11,2012,1409792.599,375902.05,594882.79,0,814909.809
1534,Haryana & HP,HARY&,5,2011,4577659.92,1044078.83,1105811.47,0,3471848.45
2028,Rajasthan,RAJA,3,2012,19987.02,18405,18405,0,1582.02
613,Eastern MP,EASTM,5,2013,3260364.332,621386.24,1453530.479,0,1806833.853
262,Western MP,WESTM,7,2011,1510586.69,342259.85,417061.63,0,1093525.06
2307,Bshar West,BIHAW,5,2013,1763232.634,300309.32,794388.08,0,968844.554
1575,Pune North,PUNEN,1,2011,647777.19,107888.18,173503.54,0,474273.65
1886,NER,NER,12,2011,1598135.01,23244.23,721292.1,0,876842.91
2316,Hyderabad 2,HYDE2,12,2013,1830201.724,0,645439.663,0,1184762.061
1593,Hyderabad 2,HYDE2,7,2012,426714.59,142446.66,171290.67,0,255423.92
300,Mumbas 2,MUMB2,7,2012,3536604.776,387577.67,693730.38,0,2842874.396
1779,Gujarat South,GUJAS,10,2013,3942238.139,0,1200873.595,0,2741364.544
357,Western UP,WESTU,8,2011,2885610.27,300705.9,632106.48,0,2253503.79
372,Vsjaywada,VIJA,7,2012,2567657.448,448379.59,1011503.448,0,1556154
1878,Mumbas 2,MUMB2,7,2011,11436223.64,1856497.7,2425101.9,0,9011121.74
44,Vsjaywada,VIJA,3,2013,1272270.152,210213.358,409757.246,0,862512.906
59,Haryana & HP,HARY&,10,2013,1108796.649,0,594039.286,0,514757.363
530,Pune South,PUNES,5,2013,2942030.935,394154.33,999820.804,0,1942210.131
649,Bengaq South,BENGS,7,2011,1738722.3,167658.76,335583.72,0,1403138.58
1171,Pune North,PUNEN,1,2013,1094410.614,684903.524,697011.329,0,397399.285
1235,Centraq UP,CENTU,4,2013,2140536.531,292800.494,795836.471,0,1344700.06
1899,NER,NER,7,2012,1043771.815,0,72354.868,0,971416.947
1391,Vsjaywada,VIJA,1,2013,1973288.815,97758.46,629392.022,0,1343896.793
865,Vsjaywada,VIJA,3,2011,1746616.29,336489.45,698027.39,0,1048588.9
2012,Hubqs,HUBL,5,2012,4205832.655,0,2482636.076,0,1723196.579
390,NER,NER,9,2011,6105977.47,2407470.24,4263543.93,0,1842433.54
97,Nagpur,NAGP,11,2011,4430674.2,1624428.3,2256513.2,0,2174161
2717,Western UP,WESTU,10,2013,2785045.659,0,1151547.098,0,1633498.561
354,Vsjaywada,VIJA,12,2011,1249802.15,485476.47,685053.24,0,564748.91
1724,NER,NER,10,2013,4789112.889,0,3942687.18,0,846425.709
1147,Punjab,PUNJ,10,2011,895632.29,0,230765.04,0,664867.25
251,Hyderabad 2,HYDE2,8,2012,1107394.591,0,276120.36,0,831274.231
1016,Bangaqore,BANG,4,2011,7572464.37,0,421647.6,0,7150816.77
591,Deqhs Metro,DELHM,10,2011,6930074.25,570946.26,590733.84,0,6339340.41
1245,Pune South,PUNES,5,2012,2170975.39,0,1231141.221,0,939834.169
1733,Eastern MP,EASTM,10,2013,13347562.19,0,6197598.45,0,7149963.737
2069,Chennas,CHEN,9,2012,3435481.841,454017.21,810754.753,0,2624727.088
1536,Mumbas 1,MUMB1,5,2011,9246035.97,1538453.15,1902138.43,0,7343897.54
267,Eastern MP,EASTM,7,2012,1595815.163,232556.18,320668.307,0,1275146.856
1721,Hyderabad 2,HYDE2,3,2013,2280190.729,1113176.987,1291716.049,0,988474.68
2293,Cosmbatore,COIM,4,2013,2898797.415,537224.078,1180319.378,0,1718478.037
2808,Mumbas 2,MUMB2,12,2013,2934205.395,0,528256.153,0,2405949.242
961,Western UP,WESTU,11,2013,4689755.826,0,251447.271,0,4438308.555
1065,Mumbas 1,MUMB1,7,2012,9745580.8,0,815278.036,0,8930302.764
47,Vsjaywada,VIJA,9,2011,2343980.47,11062.6,186359.36,0,2157621.11
34,Bshar West,BIHAW,1,2012,1485873.21,0,104337.41,0,1381535.8
328,Pune South,PUNES,10,2012,1798388.151,518845.04,842137.886,0,956250.265
9,Orsssa,ORIS,12,2013,1892971.827,0,899838.363,0,993133.464
747,Gujarat South,GUJAS,3,2011,1042811.29,226268.77,269158.39,0,773652.9
2084,Western UP,WESTU,8,2012,431565.38,22322.817,102334.966,0,329230.414
213,Mumbas 2,MUMB2,2,2011,5802076.66,2497893.03,2759639.55,0,3042437.11
1896,Pune North,PUNEN,12,2013,6536315.819,0,4176003.49,0,2360312.329
963,Hubqs,HUBL,4,2012,3302962.663,0,2053299.393,0,1249663.27
540,Jharhhand,JHAR,7,2013,612909.644,35068.97,113766.25,0,499143.394
1349,Pune North,PUNEN,9,2011,1130311.06,0,911055.65,0,219255.41
410,Eastern MP,EASTM,1,2012,2613535.56,1891555.3,1891596.22,0,721939.34
1960,Bshar West,BIHAW,5,2013,696168.273,0,621270.661,0,74897.612
1948,Bshar East,BIHAE,5,2012,1227237.441,0,637563.358,0,589674.083
1766,Jharhhand,JHAR,4,2011,9419914.86,478335.41,8787463.91,0,632450.95
1780,Chennas,CHEN,5,2012,6288292.527,0,2508309.408,0,3779983.119
2284,Bangaqore,BANG,9,2012,2943545.565,0,286897.74,0,2656647.825
1804,Gujarat North,GUJAN,11,2013,10882606.15,0,4866201.478,0,6016404.668
2552,Bengaq South,BENGS,11,2013,4974807.272,0,1451181.563,0,3523625.709
1130,Hyderabad 2,HYDE2,8,2011,2357372.94,436966.43,656773.83,0,1700599.11
2192,Pune South,PUNES,5,2013,1395409.865,611085.87,803749.43,0,591660.435
748,Orsssa,ORIS,7,2011,730401.21,0,497417.41,0,232983.8
357,Western UP,WESTU,2,2013,2607524.084,60814.64,811867.379,0,1795656.705
1235,Centraq UP,CENTU,3,2013,742456.804,169310.899,230882.681,0,511574.123
450,Hubqs,HUBL,8,2012,4891748.947,766367.359,926243.141,0,3965505.806
541,Jharhhand,JHAR,9,2013,2101371.478,381872.42,1764948.81,0,336422.668
1608,Pune South,PUNES,5,2012,2811741.107,0,1397577,0,1414164.107
963,Hubqs,HUBL,3,2013,1535244.667,161326.1,601985.724,0,933258.943
1811,Gujarat South,GUJAS,7,2011,2962396.01,108223.58,338990.77,0,2623405.24
2,Bengaq South,BENGS,4,2013,1089672.067,118499.51,246982.13,0,842689.937
1896,Pune North,PUNEN,11,2012,4990597.631,2308220.76,3348163.98,0,1642433.651
2032,Centraq UP,CENTU,3,2013,279715.58,238710.63,270337.11,0,9378.47
289,Gujarat South,GUJAS,1,2011,1372404.59,167407.17,553441.32,0,818963.27
2014,Western UP,WESTU,4,2012,832332.409,0,18573.37,0,813759.039
990,Western MP,WESTM,11,2013,4318371.821,0,2162263.239,0,2156108.582
1103,Vsjaywada,VIJA,10,2011,1273589.68,326632.95,695584.08,0,578005.6
1905,Rajasthan,RAJA,2,2012,1127552.55,253683.55,399635.07,0,727917.48
2127,Hubqs,HUBL,6,2013,1539234.821,0,9113.69,0,1530121.131
1210,Punjab,PUNJ,7,2011,2008605.2,425382.43,634346.23,0,1374258.97
1244,Pune South,PUNES,8,2011,1388700.41,87738.69,841462.68,0,547237.73
303,Western UP,WESTU,10,2011,1580439.32,160645.73,391614.85,0,1188824.47
1189,Pune North,PUNEN,6,2012,3196813.452,0,2054875.752,0,1141937.7
1883,NER,NER,6,2013,2208462.88,407536.08,1623010.57,0,585452.31
424,Haryana & HP,HARY&,7,2012,3324076.045,2355645.121,2411225.092,0,912850.953
526,Deqhs Metro,DELHM,11,2012,7911236.441,0,385622.076,0,7525614.365
1722,Haryana & HP,HARY&,6,2011,2462351.47,124835.93,513834.49,0,1948516.98
526,Deqhs Metro,DELHM,9,2012,10150888.52,0,466254.59,0,9684633.927
408,Rajasthan,RAJA,10,2011,12089427.61,5351998.18,5554330.12,0,6535097.49
1214,Pune North,PUNEN,9,2012,3882715.907,268462.347,2069424.333,0,1813291.574
731,Hubqs,HUBL,2,2013,4801549.195,831103.347,1581612.616,0,3219936.579
862,Cosmbatore,COIM,11,2011,8090289.5,1188933.38,1885075.3,0,6205214.2
266,Western MP,WESTM,5,2012,2546420.422,250255.99,1365354.692,0,1181065.73
331,Pune North,PUNEN,6,2013,1099430.452,198436.315,581223.953,0,518206.499
334,Haryana & HP,HARY&,12,2012,1059060.136,583677.68,839109.222,0,219950.914
99,Nagpur,NAGP,1,2011,11276425.19,3218455.57,3715948.69,0,7560476.5
251,Hyderabad 2,HYDE2,6,2013,1142554.849,166942.949,468714.973,0,673839.876
1809,Deqhs Metro,DELHM,9,2011,2320226.81,0,388572.35,0,1931654.46
525,Pune North,PUNEN,1,2013,5538812.788,406326.46,662830.062,0,4875982.726
34,Bshar West,BIHAW,11,2013,2075729.51,0,456756.044,0,1618973.466
1392,Mumbas 1,MUMB1,8,2013,24957875.88,331308.168,510892.055,0,24446983.82
1715,Gujarat North,GUJAN,12,2013,1937302.448,0,1421167.069,0,516135.379
276,Eastern UP,EASTU,9,2012,1602221.734,207121.585,619374.608,0,982847.126
330,Pune North,PUNEN,11,2013,1014916.221,0,477233.83,0,537682.391
1809,Deqhs Metro,DELHM,8,2013,3356920.263,67050.06,435260.76,0,2921659.503
266,Western MP,WESTM,2,2012,1984287.1,1004337.51,1240784.02,0,743503.08
638,Bengaq North,BENGN,4,2012,1831568.53,20184.18,1385704.84,0,445863.69
2244,Mumbas 2,MUMB2,4,2013,17818522.73,977642.773,5289548.49,0,12528974.24
363,Hyderabad 2,HYDE2,12,2013,2121933.959,0,402199.988,0,1719733.971
638,Bengaq North,BENGN,8,2011,1016431.04,0,704484.6,0,311946.44
56,Mumbas 1,MUMB1,9,2012,24879526.36,3662686.627,9218395.049,0,15661131.31
268,Western MP,WESTM,10,2011,3500581.27,2379614.87,2382856.61,0,1117724.66
1566,Orsssa,ORIS,10,2012,3134333.016,0,859588.112,0,2274744.904
2174,Bengaq North,BENGN,5,2012,1345529.363,0,762414.028,0,583115.335
1268,Gujarat North,GUJAN,6,2013,10699419.3,2519168.018,8584226.945,0,2115192.354
167,Western UP,WESTU,3,2013,3289808.346,1612322.12,1827705.718,0,1462102.628
450,Hubqs,HUBL,9,2012,3678926.368,420720.499,1034688.936,0,2644237.432
188,Hyderabad 1,HYDE1,6,2011,14082587.87,11851542.9,14082587.87,0,0
32,Bshar West,BIHAW,9,2011,1998696.64,1028193.77,1378829.34,0,619867.3
1102,Pune South,PUNES,10,2012,2886193.337,1449554.7,2338087.553,0,548105.784
1690,Pune North,PUNEN,4,2013,7636057.218,682567.778,2102597.815,0,5533459.403
428,Pune South,PUNES,6,2011,17540495.46,7126294.52,10144311.47,0,7396183.99
79,Pune North,PUNEN,9,2013,2969435.6,139441.29,1749231.438,0,1220204.162
1036,Nagpur,NAGP,6,2011,7683218.71,2721645.26,2768077.67,0,4915141.04
1726,Hyderabad 2,HYDE2,1,2013,4724445.092,1783058.471,3154318.58,0,1570126.512
1489,Mumbas 2,MUMB2,6,2012,4640553.966,0,1603256.212,0,3037297.754
743,Pune North,PUNEN,5,2011,2183229.49,1475542.9,1507300.16,0,675929.33
104,Chennas,CHEN,9,2011,1165582.09,163000.13,251251.21,0,914330.88
608,Punjab,PUNJ,1,2011,7628173.09,5405385.86,5514164.66,0,2114008.43
1322,Pune North,PUNEN,7,2013,367362.734,51234.664,119019.624,0,248343.11
1877,Eastern MP,EASTM,8,2011,2614489.12,482292.72,1497810.03,0,1116679.09
613,Eastern MP,EASTM,6,2012,4126265.779,0,2498431.077,0,1627834.702
284,Eastern UP,EASTU,8,2011,891806,0,381185.65,0,510620.35
554,Eastern MP,EASTM,12,2012,2518417.713,455685.07,1122507.998,0,1395909.715
997,Gujarat South,GUJAS,9,2012,914225.37,49283.61,276417.72,0,637807.65
600,Punjab,PUNJ,7,2011,5821463.92,253313.24,2498563.91,0,3322900.01
459,Jharhhand,JHAR,9,2012,811559.817,201774.18,427456.777,0,384103.04
45,Vsjaywada,VIJA,3,2011,1436849.53,724274.69,759046.61,0,677802.92
1174,Deqhs Metro,DELHM,9,2012,16608324.1,826300.403,1656812.759,0,14951511.34
1567,Haryana & HP,HARY&,1,2012,3017385.903,172375.59,299899.74,0,2717486.163
1033,NER,NER,8,2011,3454839.24,357915.85,832652.66,0,2622186.58
802,Bengaq North,BENGN,4,2011,2734908.03,1395827.94,2034949.22,0,699958.81
331,Pune North,PUNEN,12,2013,3031065.42,0,2453447.666,0,577617.754
98,Nagpur,NAGP,2,2013,7354177.498,4725485.68,4953735.774,0,2400441.724
271,Western MP,WESTM,2,2012,1697461.4,613139.46,1071026.893,0,626434.507
283,Eastern UP,EASTU,8,2011,1803152.28,0,1143152.02,0,660000.26
775,Western UP,WESTU,2,2013,8487374.07,1089400.26,4751338.493,0,3736035.577
523,Western MP,WESTM,11,2011,7541168.65,0,335694.76,0,7205473.89
1222,Centraq UP,CENTU,4,2013,11156712.86,442315.89,1881352.462,0,9275360.399
2182,NER,NER,8,2012,2801521.165,851986.127,1441211.171,0,1360309.994
2134,Western MP,WESTM,4,2013,1816426.861,161588.9,1031496.68,0,784930.181
369,Centraq UP,CENTU,12,2011,6270105.14,2729053.56,3743154.28,0,2526950.86
555,Hubqs,HUBL,10,2011,1566115.1,125574.23,339943.67,0,1226171.43
1130,Hyderabad 2,HYDE2,3,2013,1890698.64,289565.734,433695.156,0,1457003.484
2746,Eastern MP,EASTM,12,2013,2715726.672,0,1527468.39,0,1188258.282
434,Bangaqore,BANG,2,2012,3192437.89,641326.49,1205412.06,0,1987025.83
482,Mumbas 2,MUMB2,4,2012,7637299.14,2005556.05,3626008.74,0,4011290.4
71,Eastern MP,EASTM,12,2012,4503400.607,1069933.29,2932073.425,0,1571327.182
608,Punjab,PUNJ,2,2013,7356955.66,2635537.46,5556139.96,0,1800815.7
1903,Centraq UP,CENTU,8,2011,4794201.02,2393165.15,3245130.36,0,1549070.66
154,Keraqa,KERA,11,2013,1000500.854,0,234116.135,0,766384.719
262,Western MP,WESTM,4,2012,3967999.835,0,2352252.59,0,1615747.245
1321,Gujarat North,GUJAN,8,2012,1743802.011,795021.02,830209.994,0,913592.017
1390,Vsjaywada,VIJA,10,2011,1441934.38,644457.63,947848.85,0,494085.53
1523,Rajasthan,RAJA,3,2011,2601703.55,708507.04,817662.24,0,1784041.31
233,Punjab,PUNJ,4,2012,2542518.203,180428.49,1159502.91,0,1383015.293
66,Haryana & HP,HARY&,8,2012,893013.375,507980.585,589492.216,0,303521.159
534,Bshar East,BIHAE,6,2012,3929310.062,0,2977595.577,0,951714.485
597,Keraqa,KERA,9,2013,384509.04,0,135486.43,0,249022.61
283,Eastern UP,EASTU,7,2012,856737.82,617331.09,642057.92,0,214679.9
523,Western MP,WESTM,6,2011,6990394.27,0,221358.97,0,6769035.3
153,Keraqa,KERA,11,2013,1476445.58,0,145491.18,0,1330954.4
450,Hubqs,HUBL,8,2013,4235482.932,770400.131,901338.506,0,3334144.426
1912,Koqhata,KOLK,8,2011,2691766.88,277659.48,445992.04,0,2245774.84
133,Gujarat North,GUJAN,3,2011,1315889.63,501.32,1166.89,0,1314722.74
2284,Bangaqore,BANG,4,2013,3298681.101,0,382822.93,0,2915858.171
271,Western MP,WESTM,8,2011,1673467.06,696764.79,1032018.24,0,641448.82
1164,Gujarat South,GUJAS,7,2011,10170922.42,3053429.88,3252230.01,0,6918692.41
147,Bangaqore,BANG,7,2013,10380513.53,42859.826,526017.102,0,9854496.426
18,Bengaq South,BENGS,10,2012,2698838.07,0,483468.106,0,2215369.964
1316,Deqhs Metro,DELHM,11,2011,6660245.24,1334013.39,2144003.02,0,4516242.22
183,Deqhs Metro,DELHM,6,2011,15481877.19,2680467.03,4099676.36,0,11382200.83
1067,Pune South,PUNES,3,2013,4937772.222,1641111.452,2324713.406,0,2613058.816
1411,Bshar West,BIHAW,8,2013,1080404.968,0,932077.649,0,148327.319
961,Western UP,WESTU,4,2012,8347069.357,2965.12,368032.084,39281.93,7979037.273
1855,NER,NER,5,2012,6770613.307,0,116766.033,0,6653847.274
1176,Hyderabad 1,HYDE1,7,2011,1719199.46,475791.55,783631.46,0,935568
523,Western MP,WESTM,10,2013,4685974.419,0,1390775.33,0,3295199.089
2112,Bengaq South,BENGS,10,2012,2626241.582,0,1286214.835,0,1340026.747
645,Centraq UP,CENTU,7,2011,741103.08,0,326583.93,0,414519.15
2,Bengaq South,BENGS,9,2012,4985810.686,528626.08,1691733.634,0,3294077.052
1257,Bengaq South,BENGS,10,2012,1405970.614,0,827924.43,0,578046.184
559,NER,NER,8,2011,12768376.3,9495317.11,12445507.92,0,322868.38
359,Vsjaywada,VIJA,4,2011,3631955.39,2018149.97,2073257.75,0,1558697.64
145,Bangaqore,BANG,2,2013,9370125.36,501180.937,1080110.584,0,8290014.776
1956,NER,NER,1,2013,1295625.21,0,99708.04,0,1195917.17
2243,Pune South,PUNES,11,2012,8092636.062,1398835.518,2712365.003,0,5380271.059
64,Haryana & HP,HARY&,10,2013,1453938.114,0,331581.76,0,1122356.354
56,Mumbas 1,MUMB1,8,2013,23698281.86,9798580.17,8818726.693,0,14879555.16
219,NER,NER,10,2011,2715581.48,1537171.24,1888907.64,0,826673.84
64,Haryana & HP,HARY&,6,2011,2121474,537987.76,576505.49,0,1544968.51
1621,Hubqs,HUBL,8,2012,5519150.043,3505654.653,3717675.725,0,1801474.318
1223,Cosmbatore,COIM,8,2012,1621887.077,134193.53,247589.12,0,1374297.957
482,Mumbas 2,MUMB2,4,2011,6146534.15,1377049.19,2759594.67,0,3386939.48
957,Jharhhand,JHAR,4,2011,3156004.16,93689.67,359565.79,0,2796438.37
963,Hubqs,HUBL,3,2011,1411977.75,24248.88,532146.98,0,879830.77
1139,Centraq UP,CENTU,6,2011,1476172.67,0,1306190.53,0,169982.14
2507,Chennas,CHEN,6,2013,1517326.386,131839.47,413666.418,0,1103659.968
963,Hubqs,HUBL,1,2013,2224395.259,359812,1091238.004,0,1133157.255
607,Gujarat South,GUJAS,8,2013,1711150.452,438653.76,713425.22,0,997725.232
1276,Deqhs Metro,DELHM,7,2013,3773565.27,262644.18,3749843.9,0,23721.37
2024,Nagpur,NAGP,12,2011,1220177.41,305058.36,305058.36,0,915119.05
2336,Haryana & HP,HARY&,7,2013,808550.11,0,387596.82,0,420953.29
2712,Gujarat South,GUJAS,8,2013,367364.56,256009,311313.9,0,56050.66
774,Eastern UP,EASTU,4,2011,2601367.8,0,270642.49,0,2330725.31
12,Orsssa,ORIS,7,2012,617443.749,475826.787,491859.372,0,125584.377
125,Rajasthan,RAJA,8,2011,1901445.93,579933.82,1276160.47,0,625285.46
607,Gujarat South,GUJAS,11,2011,1829879.66,564966.81,1010284.88,0,819594.78
1199,Pune North,PUNEN,1,2013,731461.943,537323.167,522695.381,0,208766.562
23,Bengaq South,BENGS,8,2012,1708966.271,1012415.954,1015017.251,0,693949.02
1634,Jharhhand,JHAR,11,2012,2705813.96,747995.08,848976.79,0,1856837.17
217,NER,NER,12,2011,6364538.58,2319004.53,4704436.52,0,1660102.06
768,Bengaq South,BENGS,5,2011,3775825.5,2892232.98,2892232.98,0,883592.52
75,Eastern MP,EASTM,5,2012,4463599.29,0,3839335.71,0,624263.58
2536,Haryana & HP,HARY&,11,2013,1139850.49,0,261476.15,0,878374.34
1578,Cosmbatore,COIM,1,2012,1158220.8,101665.21,174320.85,0,983899.95
281,Eastern UP,EASTU,6,2013,689714.207,237699.066,485009.324,0,204704.883
481,Bengaq South,BENGS,7,2013,1501990.228,390725.172,978664.448,0,523325.78
66,Haryana & HP,HARY&,8,2011,1294652.97,0,743547.15,0,551105.82
1044,Eastern UP,EASTU,4,2013,2491082.72,1031083.63,2096761.284,0,394321.436
2313,Vsjaywada,VIJA,2,2013,1096955.667,179522.48,344802.49,0,752153.177
958,Punjab,PUNJ,12,2012,847363.717,0,155754.457,0,691609.26
1068,Chennas,CHEN,2,2012,912131.41,123134.26,277352.78,0,634778.63
261,Eastern MP,EASTM,12,2012,1059902.766,218571.262,391403.578,0,668499.188
731,Hubqs,HUBL,9,2011,4565331.16,870531.52,1666668.59,0,2898662.57
255,Hyderabad 2,HYDE2,11,2013,1607839.261,0,1116312.537,0,491526.724
147,Bangaqore,BANG,6,2011,11265261.52,297236.65,574659.1,0,10690602.42
1067,Pune South,PUNES,6,2012,5635126.924,0,2682538.459,0,2952588.465
1065,Mumbas 1,MUMB1,2,2011,12810302.38,1686760.1,2002751.26,0,10807551.12
1721,Hyderabad 2,HYDE2,7,2011,2198219.11,874064.73,1115028.98,0,1083190.13
1214,Pune North,PUNEN,11,2013,3428789.821,0,1589786.426,0,1839003.395
1936,Western UP,WESTU,8,2012,899117.898,0,569714.731,0,329403.167
177,Western UP,WESTU,4,2011,689386.33,233469.66,350887.11,0,338499.22
1437,Western UP,WESTU,2,2013,1804089.265,0,850998.981,0,953090.284
1986,Bshar West,BIHAW,2,2013,7665563.854,2107245.803,2418396.688,0,5247167.166
300,Mumbas 2,MUMB2,7,2013,3805393.466,546546.96,682762.343,0,3122631.123
2273,Chennas,CHEN,12,2013,3010776.375,0,542962.778,0,2467813.597
1817,Koqhata,KOLK,8,2011,10684811.98,1623735.53,2816442.39,0,7868369.59
