asm_area_code,customer_code,Year,Month,Retailers,Invoices,Retailers_Univ,EC
GUJAN,1804,2013,10,1477,3645,1997,0.739609414
GUJAN,1804,2013,11,1724,5300,2021,0.853043048
GUJAN,1804,2013,12,1837,5652,1999,0.91895948
GUJAN,1977,2011,8,423,929,423,1.0
GUJAN,1977,2011,9,503,2105,553,0.909584087
GUJAN,1977,2011,10,386,790,590,0.6542372879999999
GUJAN,1977,2011,11,453,1506,575,0.787826087
GUJAN,1977,2011,12,478,2341,547,0.873857404
GUJAN,1977,2012,1,500,2087,563,0.888099467
GUJAN,1977,2012,2,371,959,557,0.666068223
GUJAN,1977,2012,3,164,274,521,0.314779271
GUJAN,1977,2012,4,15,17,383,0.039164491
GUJAN,1985,2011,8,453,767,453,1.0
GUJAN,1985,2011,9,789,2332,812,0.971674877
GUJAN,1985,2011,10,924,3298,984,0.93902439
GUJAN,1985,2011,11,715,3069,991,0.7214934409999999
GUJAN,1985,2011,12,881,2695,1080,0.8157407409999999
GUJAN,1985,2012,1,818,3215,1048,0.7805343509999999
GUJAN,1985,2012,2,924,2663,1158,0.7979274609999999
GUJAN,1985,2012,3,877,2421,1245,0.704417671
GUJAN,1985,2012,4,1203,4225,1337,0.8997756170000001
GUJAN,1985,2012,5,1059,3958,1350,0.784444444
GUJAN,1985,2012,6,1172,4354,1359,0.8623988229999999
GUJAN,1985,2012,7,853,3354,1290,0.66124031
GUJAN,1985,2012,8,852,3198,1276,0.667711599
GUJAN,1985,2012,9,907,3766,1074,0.844506518
GUJAN,1985,2012,10,834,3857,1073,0.7772600190000001
GUJAN,1985,2012,11,937,3241,1144,0.819055944
GUJAN,1985,2012,12,887,2869,1207,0.7348798670000001
GUJAN,1985,2013,1,987,3016,1245,0.7927710840000001
GUJAN,1985,2013,2,722,1666,1164,0.620274914
GUJAN,1985,2013,3,2,2,1047,0.00191022
GUJAN,2166,2012,4,264,419,266,0.992481203
GUJAN,2166,2012,5,332,621,404,0.821782178
GUJAN,2166,2012,6,3,4,404,0.007425743
GUJAN,2166,2012,7,1,2,333,0.003003003
GUJAN,2254,2012,7,35,35,38,0.921052632
GUJAN,2254,2012,8,151,207,172,0.877906977
GUJAN,2254,2012,9,119,150,234,0.5085470089999999
GUJAN,2254,2012,10,423,680,465,0.909677419
GUJAN,2254,2012,11,372,640,518,0.718146718
GUJAN,2254,2012,12,315,455,531,0.5932203389999999
GUJAN,2254,2013,1,321,826,534,0.601123596
GUJAN,2254,2013,2,317,666,487,0.650924025
GUJAN,2254,2013,3,200,350,440,0.454545455
GUJAN,2254,2013,4,224,356,345,0.649275362
GUJAN,2254,2013,5,4,4,271,0.014760148
GUJAN,2349,2012,10,163,413,163,1.0
GUJAN,2349,2012,11,163,427,172,0.947674419
GUJAN,2349,2012,12,165,528,174,0.948275862
GUJAN,2349,2013,1,166,544,175,0.948571429
GUJAN,2349,2013,2,171,543,175,0.977142857
GUJAN,2349,2013,3,174,569,175,0.994285714
GUJAN,2349,2013,4,173,569,175,0.988571429
GUJAN,2349,2013,5,174,604,175,0.994285714
GUJAN,2349,2013,6,174,603,175,0.994285714
GUJAN,2349,2013,7,183,389,219,0.835616438
GUJAN,2349,2013,8,185,437,232,0.7974137929999999
GUJAN,2349,2013,9,197,494,225,0.8755555559999999
GUJAN,2349,2013,10,189,383,227,0.832599119
GUJAN,2349,2013,11,203,526,230,0.8826086959999999
GUJAN,2349,2013,12,190,477,222,0.8558558559999999
GUJAN,2350,2012,10,60,120,60,1.0
GUJAN,2350,2012,11,36,83,67,0.537313433
GUJAN,2350,2012,12,55,117,84,0.654761905
GUJAN,2350,2013,1,21,55,62,0.33870967700000004
GUJAN,2350,2013,2,38,81,63,0.6031746029999999
GUJAN,2350,2013,3,41,61,58,0.706896552
GUJAN,2350,2013,4,54,107,78,0.692307692
GUJAN,2350,2013,5,71,136,90,0.7888888890000001
GUJAN,2350,2013,6,128,305,128,1.0
GUJAN,2350,2013,7,6,6,128,0.046875
GUJAN,2351,2012,10,186,244,186,1.0
GUJAN,2351,2012,11,148,231,242,0.6115702479999999
GUJAN,2351,2012,12,254,520,300,0.846666667
GUJAN,2351,2013,1,302,694,332,0.909638554
GUJAN,2351,2013,2,325,822,346,0.939306358
GUJAN,2351,2013,3,289,628,349,0.8280802290000001
GUJAN,2351,2013,4,321,799,350,0.917142857
GUJAN,2351,2013,5,301,713,351,0.8575498579999999
GUJAN,2351,2013,6,300,712,354,0.847457627
GUJAN,2351,2013,7,306,577,351,0.871794872
GUJAN,2351,2013,8,313,761,350,0.894285714
GUJAN,2351,2013,9,349,930,355,0.983098592
GUJAN,2351,2013,10,315,682,357,0.882352941
GUJAN,2351,2013,11,349,993,357,0.977591036
GUJAN,2351,2013,12,347,1033,357,0.971988796
GUJAN,2367,2012,10,135,159,135,1.0
GUJAN,2367,2012,11,222,430,243,0.913580247
GUJAN,2367,2012,12,272,699,300,0.906666667
GUJAN,2367,2013,1,279,596,326,0.8558282209999999
GUJAN,2367,2013,2,289,598,339,0.852507375
GUJAN,2367,2013,3,279,596,336,0.830357143
GUJAN,2367,2013,4,305,683,345,0.8840579709999999
GUJAN,2367,2013,5,333,742,357,0.932773109
GUJAN,2367,2013,6,328,812,356,0.921348315
GUJAN,2367,2013,7,230,463,366,0.628415301
GUJAN,2367,2013,8,278,595,375,0.7413333329999999
GUJAN,2367,2013,9,309,676,344,0.8982558140000001
GUJAN,2367,2013,10,267,542,354,0.754237288
GUJAN,2367,2013,11,312,739,368,0.8478260870000001
GUJAN,2367,2013,12,347,828,381,0.910761155
GUJAN,2368,2012,10,202,313,202,1.0
GUJAN,2368,2012,11,120,273,227,0.528634361
GUJAN,2368,2012,12,134,288,235,0.570212766
GUJAN,2368,2013,1,108,200,144,0.75
GUJAN,2368,2013,2,51,65,142,0.35915493
GUJAN,2368,2013,3,5,5,117,0.042735043
GUJAN,2368,2013,4,5,5,53,0.094339623
GUJAN,2390,2012,10,8,10,8,1.0
GUJAN,2390,2012,11,179,264,180,0.994444444
GUJAN,2390,2012,12,239,421,269,0.8884758359999999
GUJAN,2390,2013,1,284,718,284,1.0
GUJAN,2390,2013,2,280,832,285,0.98245614
GUJAN,2390,2013,3,283,763,285,0.992982456
GUJAN,2390,2013,4,182,317,285,0.638596491
GUJAN,2390,2013,5,284,699,285,0.996491228
GUJAN,2390,2013,6,284,855,285,0.996491228
GUJAN,2390,2013,7,285,624,285,1.0
GUJAN,2390,2013,8,277,593,285,0.971929825
GUJAN,2390,2013,9,280,794,285,0.98245614
GUJAN,2390,2013,10,283,633,285,0.992982456
GUJAN,2390,2013,11,278,673,285,0.975438596
GUJAN,2390,2013,12,285,839,285,1.0
GUJAN,2554,2013,4,177,186,182,0.972527473
GUJAN,2554,2013,5,113,135,220,0.513636364
GUJAN,2554,2013,6,6,6,220,0.027272727000000004
GUJAN,2581,2013,5,117,150,117,1.0
GUJAN,2581,2013,6,155,308,200,0.775
GUJAN,2581,2013,7,214,239,325,0.658461538
GUJAN,2581,2013,8,574,792,652,0.8803680979999999
GUJAN,2581,2013,9,393,856,663,0.592760181
GUJAN,2581,2013,10,242,368,604,0.4006622520000001
GUJAN,2581,2013,11,225,318,429,0.524475524
GUJAN,2581,2013,12,44,51,331,0.132930514
GUJAN,2664,2013,7,24,30,24,1.0
GUJAN,2664,2013,8,414,740,439,0.943052392
GUJAN,2664,2013,9,657,1363,711,0.924050633
GUJAN,2664,2013,10,472,827,741,0.6369770579999999
GUJAN,2664,2013,11,547,1187,744,0.7352150540000001
GUJAN,2664,2013,12,488,1173,622,0.7845659159999999
GUJAN,2684,2013,8,707,916,749,0.943925234
GUJAN,2684,2013,9,1002,1773,1172,0.854948805
GUJAN,2684,2013,10,617,1125,1264,0.488132911
GUJAN,2684,2013,11,858,1923,1305,0.657471264
GUJAN,2684,2013,12,921,2145,1017,0.90560472
GUJAN,2756,2013,10,673,1177,681,0.98825257
GUJAN,2756,2013,11,1066,3702,1071,0.995331466
GUJAN,2756,2013,12,1095,4004,1185,0.924050633
GUJAS,135,2011,4,349,1011,349,1.0
GUJAS,135,2011,5,349,838,349,1.0
GUJAS,135,2011,6,348,794,349,0.99713467
GUJAS,135,2011,7,346,697,349,0.991404011
GUJAS,135,2011,8,348,1025,349,0.99713467
GUJAS,135,2011,9,336,783,349,0.962750716
GUJAS,135,2011,10,343,800,349,0.982808023
GUJAS,135,2011,11,264,585,352,0.75
GUJAS,135,2011,12,307,823,359,0.855153203
GUJAS,135,2012,1,295,677,329,0.896656535
GUJAS,135,2012,2,322,792,345,0.933333333
GUJAS,135,2012,3,291,659,335,0.8686567159999999
GUJAS,135,2012,4,360,937,362,0.994475138
GUJAS,135,2012,5,325,591,362,0.897790055
GUJAS,135,2012,6,340,736,362,0.939226519
GUJAS,135,2012,7,325,631,358,0.907821229
GUJAS,135,2012,8,325,805,356,0.912921348
GUJAS,135,2012,9,350,844,359,0.974930362
GUJAS,135,2012,10,324,792,357,0.907563025
GUJAS,135,2012,11,407,881,407,1.0
GUJAS,135,2012,12,341,638,429,0.794871795
GUJAS,135,2013,1,419,994,439,0.954441913
GUJAS,135,2013,2,383,930,430,0.8906976740000001
GUJAS,135,2013,3,328,739,432,0.759259259
GUJAS,135,2013,4,347,781,416,0.834134615
GUJAS,135,2013,5,381,894,402,0.947761194
GUJAS,135,2013,6,397,907,410,0.968292683
GUJAS,135,2013,7,335,693,405,0.827160494
GUJAS,135,2013,8,343,748,399,0.859649123
GUJAS,138,2011,4,876,2000,925,0.947027027
GUJAS,138,2011,5,803,1733,905,0.8872928179999999
GUJAS,138,2011,6,820,1924,914,0.8971553609999999
GUJAS,138,2011,7,828,1974,901,0.918978912
GUJAS,138,2011,8,846,1875,920,0.919565217
GUJAS,138,2011,9,824,1871,926,0.889848812
GUJAS,138,2011,10,789,1800,924,0.853896104
GUJAS,138,2011,11,698,1283,897,0.778149387
GUJAS,138,2011,12,819,2019,890,0.920224719
GUJAS,138,2012,1,925,1942,955,0.968586387
GUJAS,138,2012,2,885,2088,990,0.8939393940000001
GUJAS,138,2012,3,882,1996,1041,0.8472622479999999
GUJAS,138,2012,4,953,2283,1028,0.927042802
GUJAS,138,2012,5,882,1932,1018,0.866404715
GUJAS,138,2012,6,938,2377,1020,0.919607843
GUJAS,138,2012,7,907,2121,1000,0.907
GUJAS,138,2012,8,932,2205,1013,0.920039487
GUJAS,138,2012,9,931,2213,1015,0.917241379
GUJAS,138,2012,10,896,2076,1016,0.8818897640000001
GUJAS,138,2012,11,796,1399,1005,0.7920398009999999
GUJAS,138,2012,12,937,2300,1003,0.934197408
GUJAS,138,2013,1,960,2360,1014,0.946745562
GUJAS,138,2013,2,933,2107,1034,0.902321083
GUJAS,138,2013,3,1660,2979,1820,0.912087912
GUJAS,138,2013,4,1773,4374,2054,0.8631937679999999
GUJAS,138,2013,5,1825,4193,2170,0.841013825
GUJAS,138,2013,6,1880,4363,2192,0.857664234
GUJAS,138,2013,7,1826,3685,2185,0.8356979409999999
GUJAS,138,2013,8,1924,5125,2218,0.867448151
GUJAS,138,2013,9,1641,3668,2163,0.758668516
GUJAS,138,2013,10,1213,2139,2082,0.582612872
GUJAS,138,2013,11,1842,3863,2094,0.87965616
GUJAS,138,2013,12,2119,5469,2225,0.952359551
GUJAS,289,2011,4,210,681,221,0.950226244
GUJAS,289,2011,5,199,567,222,0.896396396
GUJAS,289,2011,6,196,511,220,0.8909090909999999
GUJAS,289,2011,7,212,557,224,0.946428571
GUJAS,289,2011,8,218,646,226,0.96460177
GUJAS,289,2011,9,200,620,225,0.8888888890000001
GUJAS,289,2011,10,220,670,225,0.977777778
GUJAS,289,2011,11,199,497,222,0.896396396
GUJAS,289,2011,12,215,700,223,0.964125561
GUJAS,289,2012,1,224,688,224,1.0
GUJAS,289,2012,2,213,683,224,0.950892857
GUJAS,289,2012,3,196,526,224,0.875
GUJAS,289,2012,4,228,866,231,0.987012987
GUJAS,289,2012,5,224,580,232,0.965517241
GUJAS,289,2012,6,211,571,231,0.913419913
GUJAS,289,2012,7,230,588,231,0.995670996
GUJAS,289,2012,8,185,450,231,0.8008658009999999
GUJAS,289,2012,9,201,460,232,0.86637931
GUJAS,289,2012,10,232,453,232,1.0
GUJAS,289,2012,11,215,391,232,0.926724138
GUJAS,289,2012,12,232,574,232,1.0
GUJAS,289,2013,1,222,514,232,0.956896552
GUJAS,289,2013,2,233,555,233,1.0
GUJAS,289,2013,3,223,597,233,0.957081545
GUJAS,289,2013,4,233,517,233,1.0
GUJAS,289,2013,5,233,606,233,1.0
GUJAS,289,2013,6,233,589,233,1.0
GUJAS,289,2013,7,218,475,235,0.927659574
GUJAS,289,2013,8,235,640,235,1.0
GUJAS,289,2013,9,235,649,235,1.0
GUJAS,289,2013,10,220,485,235,0.936170213
GUJAS,289,2013,11,235,594,235,1.0
GUJAS,289,2013,12,235,549,235,1.0
GUJAS,336,2011,4,152,391,171,0.8888888890000001
GUJAS,336,2011,5,118,235,168,0.7023809520000001
GUJAS,336,2011,6,2,2,158,0.012658228
GUJAS,399,2011,4,138,548,154,0.896103896
GUJAS,399,2011,5,132,378,155,0.8516129029999999
GUJAS,399,2011,6,138,567,154,0.896103896
GUJAS,399,2011,7,162,625,162,1.0
GUJAS,399,2011,8,135,492,162,0.833333333
GUJAS,399,2011,9,120,408,163,0.736196319
GUJAS,399,2011,10,158,499,161,0.98136646
GUJAS,399,2011,11,95,204,160,0.59375
GUJAS,399,2011,12,126,455,161,0.7826086959999999
GUJAS,399,2012,1,147,294,156,0.942307692
GUJAS,399,2012,2,144,453,174,0.8275862070000001
GUJAS,399,2012,3,163,341,179,0.910614525
GUJAS,399,2012,4,154,538,179,0.860335196
GUJAS,399,2012,5,156,478,163,0.957055215
GUJAS,399,2012,6,155,509,162,0.956790123
GUJAS,399,2012,7,163,361,163,1.0
GUJAS,399,2012,8,160,371,163,0.981595092
GUJAS,399,2012,9,152,301,163,0.932515337
GUJAS,399,2012,10,163,333,163,1.0
GUJAS,399,2012,11,149,221,163,0.914110429
GUJAS,399,2012,12,158,443,163,0.969325153
GUJAS,399,2013,1,160,475,170,0.941176471
GUJAS,399,2013,2,160,551,170,0.941176471
GUJAS,399,2013,3,151,364,165,0.915151515
GUJAS,399,2013,4,154,568,164,0.93902439
GUJAS,399,2013,5,160,658,161,0.99378882
GUJAS,399,2013,6,161,703,161,1.0
GUJAS,399,2013,7,154,498,163,0.944785276
GUJAS,399,2013,8,148,499,163,0.90797546
GUJAS,399,2013,9,156,541,158,0.987341772
GUJAS,399,2013,10,153,433,158,0.96835443
GUJAS,399,2013,11,157,556,157,1.0
GUJAS,399,2013,12,157,505,157,1.0
GUJAS,449,2011,4,384,849,434,0.884792627
GUJAS,449,2011,5,399,939,434,0.919354839
GUJAS,449,2011,6,381,777,435,0.8758620690000001
GUJAS,449,2011,7,365,790,435,0.83908046
GUJAS,449,2011,8,412,820,443,0.930022573
GUJAS,449,2011,9,387,877,448,0.8638392859999999
GUJAS,449,2011,10,409,962,447,0.914988814
GUJAS,449,2011,11,345,699,441,0.782312925
GUJAS,449,2011,12,417,941,444,0.939189189
GUJAS,449,2012,1,374,825,439,0.851936219
GUJAS,449,2012,2,378,782,442,0.85520362
GUJAS,449,2012,3,361,744,420,0.85952381
GUJAS,449,2012,4,401,960,434,0.923963134
GUJAS,449,2012,5,369,791,427,0.864168618
GUJAS,449,2012,6,385,876,431,0.8932714620000001
GUJAS,449,2012,7,440,882,450,0.977777778
GUJAS,449,2012,8,366,843,451,0.811529933
GUJAS,449,2012,9,426,955,452,0.942477876
GUJAS,449,2012,10,382,878,433,0.88221709
GUJAS,449,2012,11,402,846,436,0.922018349
GUJAS,449,2012,12,401,1012,431,0.930394432
GUJAS,449,2013,1,417,961,444,0.939189189
GUJAS,449,2013,2,427,921,453,0.942604857
GUJAS,449,2013,3,393,849,453,0.8675496690000001
GUJAS,449,2013,4,436,1018,453,0.962472406
GUJAS,449,2013,5,430,1139,451,0.953436807
GUJAS,449,2013,6,435,1034,451,0.964523282
GUJAS,449,2013,7,423,933,454,0.931718062
GUJAS,449,2013,8,421,930,459,0.917211329
GUJAS,449,2013,9,428,1086,471,0.908704883
GUJAS,449,2013,10,389,864,470,0.827659574
GUJAS,449,2013,11,427,1125,468,0.912393162
GUJAS,449,2013,12,429,1087,459,0.934640523
GUJAS,607,2011,4,189,544,215,0.8790697670000001
GUJAS,607,2011,5,177,447,211,0.8388625590000001
GUJAS,607,2011,6,176,483,210,0.838095238
GUJAS,607,2011,7,186,503,216,0.8611111109999999
GUJAS,607,2011,8,171,382,212,0.806603774
GUJAS,607,2011,9,186,487,213,0.8732394370000001
GUJAS,607,2011,10,224,575,232,0.965517241
GUJAS,607,2011,11,175,417,233,0.751072961
GUJAS,607,2011,12,190,528,236,0.8050847459999999
GUJAS,607,2012,1,210,581,227,0.925110132
GUJAS,607,2012,2,186,494,231,0.805194805
GUJAS,607,2012,3,174,439,230,0.7565217390000001
GUJAS,607,2012,4,204,544,227,0.898678414
GUJAS,607,2012,5,187,466,229,0.8165938859999999
GUJAS,607,2012,6,195,492,226,0.862831858
GUJAS,607,2012,7,173,415,217,0.7972350229999999
GUJAS,607,2012,8,173,436,213,0.812206573
GUJAS,607,2012,9,182,491,205,0.887804878
GUJAS,607,2012,10,173,449,206,0.839805825
GUJAS,607,2012,11,167,364,204,0.8186274509999999
GUJAS,607,2012,12,196,507,218,0.899082569
GUJAS,607,2013,1,212,562,237,0.894514768
GUJAS,607,2013,2,201,507,242,0.830578512
GUJAS,607,2013,3,190,477,245,0.775510204
GUJAS,607,2013,4,210,550,237,0.8860759490000001
GUJAS,607,2013,5,207,590,236,0.8771186440000001
GUJAS,607,2013,6,197,528,239,0.8242677820000001
GUJAS,607,2013,7,194,491,232,0.8362068970000001
GUJAS,607,2013,8,202,558,229,0.88209607
GUJAS,607,2013,9,209,570,226,0.924778761
GUJAS,607,2013,10,193,439,227,0.8502202640000001
GUJAS,607,2013,11,212,658,226,0.938053097
GUJAS,607,2013,12,216,582,232,0.931034483
GUJAS,747,2011,4,278,459,286,0.972027972
GUJAS,747,2011,5,282,498,285,0.989473684
GUJAS,747,2011,6,266,509,285,0.933333333
GUJAS,747,2011,7,280,394,285,0.98245614
GUJAS,747,2011,8,291,635,291,1.0
GUJAS,747,2011,9,282,463,292,0.965753425
GUJAS,747,2011,10,292,575,292,1.0
GUJAS,747,2011,11,281,410,292,0.962328767
GUJAS,747,2011,12,287,387,292,0.982876712
GUJAS,747,2012,1,289,424,291,0.993127148
GUJAS,747,2012,2,278,502,290,0.95862069
GUJAS,747,2012,3,243,341,310,0.783870968
GUJAS,747,2012,4,261,626,315,0.828571429
GUJAS,747,2012,5,246,449,272,0.904411765
GUJAS,747,2012,6,250,525,274,0.912408759
GUJAS,747,2012,7,233,557,262,0.889312977
GUJAS,747,2012,8,240,404,266,0.902255639
GUJAS,747,2012,9,273,507,276,0.989130435
GUJAS,747,2012,10,297,709,297,1.0
GUJAS,747,2012,11,273,519,297,0.919191919
GUJAS,747,2012,12,250,449,297,0.841750842
GUJAS,747,2013,1,260,560,291,0.89347079
GUJAS,747,2013,2,253,621,276,0.916666667
GUJAS,747,2013,3,255,571,275,0.927272727
GUJAS,747,2013,4,264,801,275,0.96
GUJAS,747,2013,5,261,844,271,0.963099631
GUJAS,747,2013,6,271,834,281,0.964412811
GUJAS,747,2013,7,253,1049,280,0.903571429
GUJAS,747,2013,8,253,966,271,0.933579336
GUJAS,747,2013,9,274,1066,274,1.0
GUJAS,747,2013,10,249,749,274,0.908759124
GUJAS,747,2013,11,254,1028,275,0.923636364
GUJAS,747,2013,12,253,952,254,0.996062992
GUJAS,997,2011,4,141,335,154,0.915584416
GUJAS,997,2011,5,140,306,154,0.909090909
GUJAS,997,2011,6,144,340,154,0.935064935
GUJAS,997,2011,7,137,333,154,0.88961039
GUJAS,997,2011,8,141,313,154,0.915584416
GUJAS,997,2011,9,145,351,153,0.947712418
GUJAS,997,2011,10,143,346,157,0.910828025
GUJAS,997,2011,11,137,283,158,0.867088608
GUJAS,997,2011,12,146,382,159,0.918238994
GUJAS,997,2012,1,146,340,157,0.929936306
GUJAS,997,2012,2,141,339,159,0.886792453
GUJAS,997,2012,3,140,319,156,0.897435897
GUJAS,997,2012,4,144,342,157,0.917197452
GUJAS,997,2012,5,148,344,156,0.948717949
GUJAS,997,2012,6,143,337,156,0.916666667
GUJAS,997,2012,7,145,324,156,0.929487179
GUJAS,997,2012,8,139,338,159,0.8742138359999999
GUJAS,997,2012,9,149,335,159,0.937106918
GUJAS,997,2012,10,143,338,155,0.922580645
GUJAS,997,2012,11,140,300,155,0.903225806
GUJAS,997,2012,12,141,343,155,0.909677419
GUJAS,997,2013,1,146,359,154,0.948051948
GUJAS,997,2013,2,134,317,154,0.87012987
GUJAS,997,2013,3,135,362,153,0.882352941
GUJAS,997,2013,4,147,408,154,0.954545455
GUJAS,997,2013,5,153,468,157,0.974522293
GUJAS,997,2013,6,152,425,160,0.95
GUJAS,997,2013,7,148,363,164,0.902439024
GUJAS,997,2013,8,155,429,167,0.928143713
GUJAS,997,2013,9,155,448,163,0.950920245
GUJAS,997,2013,10,148,370,165,0.8969696970000001
GUJAS,997,2013,11,153,458,161,0.950310559
GUJAS,997,2013,12,154,454,157,0.98089172
GUJAS,1006,2011,4,309,536,339,0.911504425
GUJAS,1006,2011,5,298,389,333,0.894894895
GUJAS,1006,2011,6,265,331,323,0.820433437
GUJAS,1006,2011,7,299,361,322,0.928571429
GUJAS,1006,2011,8,317,436,344,0.921511628
GUJAS,1006,2011,9,249,327,356,0.6994382020000001
GUJAS,1006,2011,10,349,486,356,0.980337079
GUJAS,1006,2011,11,212,246,349,0.607449857
GUJAS,1006,2011,12,340,481,349,0.974212034
GUJAS,1006,2012,1,356,471,356,1.0
GUJAS,1006,2012,2,324,625,356,0.91011236
GUJAS,1006,2012,3,346,553,356,0.971910112
GUJAS,1006,2012,4,348,507,353,0.985835694
GUJAS,1006,2012,5,357,729,361,0.988919668
GUJAS,1006,2012,6,285,357,357,0.7983193279999999
GUJAS,1006,2012,7,357,510,357,1.0
GUJAS,1006,2012,8,306,476,357,0.857142857
GUJAS,1006,2012,9,357,603,357,1.0
GUJAS,1006,2012,10,296,424,357,0.829131653
GUJAS,1006,2012,11,292,328,357,0.8179271709999999
GUJAS,1006,2012,12,320,377,357,0.896358543
GUJAS,1006,2013,1,357,778,357,1.0
GUJAS,1006,2013,2,353,797,357,0.988795518
GUJAS,1006,2013,3,362,1007,362,1.0
GUJAS,1006,2013,4,363,937,363,1.0
GUJAS,1006,2013,5,363,1155,363,1.0
GUJAS,1006,2013,6,363,934,363,1.0
GUJAS,1006,2013,7,363,1009,363,1.0
GUJAS,1006,2013,8,363,1139,363,1.0
GUJAS,1006,2013,9,363,1144,363,1.0
GUJAS,1006,2013,10,363,987,363,1.0
GUJAS,1006,2013,11,363,995,363,1.0
GUJAS,1006,2013,12,363,1111,363,1.0
GUJAS,1111,2011,4,151,461,166,0.909638554
GUJAS,1111,2011,5,157,450,167,0.94011976
GUJAS,1111,2011,6,134,326,167,0.80239521
GUJAS,1111,2011,7,168,467,169,0.99408284
GUJAS,1111,2011,8,128,261,169,0.75739645
GUJAS,1111,2011,9,135,336,169,0.798816568
GUJAS,1111,2011,10,152,408,167,0.910179641
GUJAS,1111,2011,11,121,248,168,0.720238095
GUJAS,1111,2011,12,154,517,165,0.933333333
GUJAS,1111,2012,1,123,361,166,0.740963855
GUJAS,1111,2012,2,121,294,168,0.720238095
GUJAS,1111,2012,3,125,229,181,0.690607735
GUJAS,1111,2012,4,197,511,209,0.942583732
GUJAS,1111,2012,5,188,489,216,0.87037037
GUJAS,1111,2012,6,98,117,219,0.447488584
GUJAS,1111,2012,7,1,1,196,0.005102041
GUJAS,1143,2011,4,360,786,381,0.94488189
GUJAS,1143,2011,5,349,734,399,0.874686717
GUJAS,1143,2011,6,317,682,401,0.790523691
GUJAS,1143,2011,7,407,837,429,0.948717949
GUJAS,1143,2011,8,408,926,457,0.892778993
GUJAS,1143,2011,9,368,773,463,0.794816415
GUJAS,1143,2011,10,430,970,456,0.942982456
GUJAS,1143,2011,11,396,752,456,0.8684210529999999
GUJAS,1143,2011,12,444,945,461,0.963123644
GUJAS,1143,2012,1,428,783,461,0.928416486
GUJAS,1143,2012,2,368,806,476,0.773109244
GUJAS,1143,2012,3,291,587,469,0.6204690829999999
GUJAS,1143,2012,4,453,1080,469,0.965884861
GUJAS,1143,2012,5,359,730,472,0.76059322
GUJAS,1143,2012,6,396,884,484,0.818181818
GUJAS,1143,2012,7,441,883,470,0.938297872
GUJAS,1143,2012,8,398,824,476,0.8361344540000001
GUJAS,1143,2012,9,469,834,489,0.959100204
GUJAS,1143,2012,10,482,998,520,0.926923077
GUJAS,1143,2012,11,409,715,530,0.771698113
GUJAS,1143,2012,12,398,771,529,0.7523629490000001
GUJAS,1143,2013,1,449,969,508,0.883858268
GUJAS,1143,2013,2,431,891,518,0.832046332
GUJAS,1143,2013,3,280,474,506,0.553359684
GUJAS,1143,2013,4,420,928,492,0.853658537
GUJAS,1143,2013,5,457,938,513,0.890838207
GUJAS,1143,2013,6,433,881,514,0.842412451
GUJAS,1143,2013,7,359,720,507,0.708086785
GUJAS,1143,2013,8,407,1059,457,0.89059081
GUJAS,1143,2013,9,408,1044,433,0.942263279
GUJAS,1143,2013,10,333,656,430,0.774418605
GUJAS,1143,2013,11,464,1021,473,0.980972516
GUJAS,1143,2013,12,417,1130,470,0.887234043
GUJAS,1164,2011,4,1571,3649,1575,0.997460317
GUJAS,1164,2011,5,1453,3239,1657,0.8768859379999999
GUJAS,1164,2011,6,1483,3490,1709,0.867758923
GUJAS,1164,2011,7,1477,3550,1682,0.8781212840000001
GUJAS,1164,2011,8,1446,3363,1664,0.868990385
GUJAS,1164,2011,9,1462,3523,1663,0.879134095
GUJAS,1164,2011,10,1460,3614,1651,0.884312538
GUJAS,1164,2011,11,1330,2586,1634,0.813953488
GUJAS,1164,2011,12,1705,4192,1827,0.933223864
GUJAS,1164,2012,1,1623,3690,1822,0.8907793629999999
GUJAS,1164,2012,2,1523,3578,1830,0.832240437
GUJAS,1164,2012,3,1450,3231,1762,0.82292849
GUJAS,1164,2012,4,1591,3926,1742,0.913318025
GUJAS,1164,2012,5,1454,3492,1758,0.8270762229999999
GUJAS,1164,2012,6,1505,4011,1755,0.8575498579999999
GUJAS,1164,2012,7,1524,4199,1742,0.8748564870000001
GUJAS,1164,2012,8,1470,3815,1727,0.85118703
GUJAS,1164,2012,9,1529,3864,1753,0.872219053
GUJAS,1164,2012,10,1671,4423,1827,0.914614122
GUJAS,1164,2012,11,1358,3126,1816,0.747797357
