asm_area_code,customer_code,Month,Year,pri_ind_bpm_apo_plan,Daily_Coverage_perc,Overall_bpm_actuals
BIHAE,1954,9,2011,2176136.358,69.39406143,1510109.401
BIHAE,1954,9,2012,5461762.592,35.49334899,1938562.458
BIHAE,1954,9,2013,5106217.931,16.72749716,854142.4595
BIHAE,1954,10,2011,1652124.414,85.95932277,1420154.958
BIHAE,1954,10,2012,3825818.222,32.21178219,1232364.233
BIHAE,1954,10,2013,4018712.755,28.48365458,1144676.26
BIHAE,1954,11,2012,5450030.547,14.57829984,794521.7944
BIHAE,1954,11,2013,5516485.711,25.12620055,1386083.263
BIHAE,1954,12,2011,2514230.272,47.94296732,1205396.597
BIHAE,1954,12,2012,5171552.522,32.97678481,1705411.746
BIHAE,1954,12,2013,3772200.142,29.25682857,1103626.129
BIHAE,2398,1,2013,4606598.953,71.22024062,3280830.859
BIHAE,2398,2,2013,5996959.257,59.51798207,3569269.135
BIHAE,2398,3,2013,3413685.751,41.33234149,1410956.252
BIHAE,2398,4,2013,9054409.753,55.11719489,4990536.67
BIHAE,2398,5,2013,5961413.793,41.5436891,2476591.212
BIHAE,2398,6,2013,6293755.577,8.118903593,510983.9477
BIHAE,2398,7,2013,4826392.115,1.334356438,64401.27391
BIHAE,2398,11,2012,5576533.331,30.28570249,1688892.294
BIHAE,2398,12,2012,5319384.561,53.03392564,2821078.453
BIHAE,2544,5,2013,6590418.474,19.74157478,1301052.391
BIHAE,2544,6,2013,6894513.617,22.57844171,1556673.738
BIHAE,2544,7,2013,5482460.479,37.35079484,2047742.566
BIHAE,2544,8,2013,5504033.215,34.74248427,1912237.874
BIHAE,2544,9,2013,5463970.618,41.8464242,2286476.323
BIHAE,2544,10,2013,4323423.512,34.5308099,1492913.154
BIHAE,2544,11,2013,5811839.569,39.91556533,2319828.62
BIHAE,2544,12,2013,3947885.028,54.88177763,2166669.482
BIHAE,2628,8,2013,5233100.323,57.76363089,3022828.754
BIHAE,2628,9,2013,5220775.689,43.16213068,2253398.025
BIHAE,2628,10,2013,4081146.432,65.47488279,2672125.843
BIHAE,2628,11,2013,5590173.481,54.90058801,3069038.112
BIHAE,2628,12,2013,3824873.841,72.08632901,2757211.142
BIHAW,29,1,2012,7896383.201,67.32646337,5316355.543
BIHAW,29,1,2013,3864829.975,137.6001538,5318011.989
BIHAW,29,2,2012,12825705.11,47.93519949,6148027.33
BIHAW,29,2,2013,4340562.277,132.9293724,5769882.191
BIHAW,29,3,2012,6549234.035,63.1444416,4135477.26
BIHAW,29,3,2013,2274358.939,130.9414639,2978078.888
BIHAW,29,4,2012,14082959.5,51.94179152,7314941.461
BIHAW,29,4,2013,6130198.759,121.6009934,7454382.588
BIHAW,29,5,2011,14303242.73,27.59691153,3947253.241
BIHAW,29,5,2012,8661294.651,48.36160135,4188740.791
BIHAW,29,5,2013,4230625.746,134.3339739,5683167.685
BIHAW,29,6,2012,3174841.186,171.4050301,5441837.491
BIHAW,29,6,2013,3902260.878,120.5070573,4702499.751
BIHAW,29,7,2011,6757534.465,58.9044703,3980489.883
BIHAW,29,7,2012,1682935.855,252.7163759,4253054.5
BIHAW,29,7,2013,3433916.136,119.910882,4117639.127
BIHAW,29,8,2011,8434831.743,59.10067001,4985042.074
BIHAW,29,8,2012,3752111.843,156.0469087,5855054.543
BIHAW,29,8,2013,4139870.71,138.0373616,5714568.302
BIHAW,29,9,2011,9768888.5,55.28502362,5400732.315
BIHAW,29,9,2012,4639066.273,143.0186671,6634730.749
BIHAW,29,9,2013,5849481.818,126.4139672,7394562.028
BIHAW,29,10,2011,6652275.598,72.87403305,4847781.518
BIHAW,29,10,2012,2903182.98,204.6790378,5942206.99
BIHAW,29,10,2013,3305318.755,139.8544474,4622635.279
BIHAW,29,11,2012,4279541.717,115.825519,4956801.405
BIHAW,29,11,2013,4217205.407,143.0701495,6033562.08
BIHAW,29,12,2011,10101104.34,69.35583388,7005705.149
BIHAW,29,12,2012,4913522.902,137.229843,6742819.762
BIHAW,29,12,2013,3969926.487,167.4675902,6648340.223
BIHAW,32,1,2012,2260744.673,74.6654641,1687995.502
BIHAW,32,1,2013,3852531.181,49.94253483,1924051.727
BIHAW,32,2,2012,2890133.843,66.23410186,1914254.193
BIHAW,32,2,2013,4334972.199,48.31859973,2094597.865
BIHAW,32,3,2012,1444235.422,66.16142216,955526.6945
BIHAW,32,3,2013,2265188.175,48.08798443,1089283.337
BIHAW,32,4,2012,3546176.859,73.32591193,2600266.52
BIHAW,32,4,2013,6116831.723,47.576436,2910170.53
BIHAW,32,5,2011,3882554.992,52.37405854,2033451.624
BIHAW,32,5,2012,2384955.384,90.78499818,2165181.702
BIHAW,32,5,2013,4215428.334,47.26528112,1992434.052
BIHAW,32,6,2012,3160235.889,55.16784834,1743434.143
BIHAW,32,6,2013,3890288.099,44.3817656,1726578.545
BIHAW,32,7,2011,1668427.027,101.1919618,1688314.039
BIHAW,32,7,2012,1671318.113,88.00334548,1470815.853
BIHAW,32,7,2013,3410219.345,58.88920733,2008251.141
BIHAW,32,8,2011,2452860.315,83.71808873,2053487.775
BIHAW,32,8,2012,3733479.669,47.02047216,1755499.768
BIHAW,32,8,2013,4125844.886,41.56671832,1714978.322
BIHAW,32,9,2011,2366452.196,84.05752861,1989181.231
BIHAW,32,9,2012,4625582.168,51.16503088,2366680.545
BIHAW,32,9,2013,5726884.905,32.41908785,1856603.849
BIHAW,32,10,2011,1733543.731,86.02882809,1491347.356
BIHAW,32,10,2012,2887741.576,53.22867763,1537106.654
BIHAW,32,10,2013,3289180.662,60.49107309,1989660.678
BIHAW,32,11,2012,4260772.165,36.63672102,1561007.211
BIHAW,32,11,2013,4204335.435,43.52466237,1829922.803
BIHAW,32,12,2011,2667436.75,75.62305812,2017197.244
BIHAW,32,12,2012,4897513.504,39.3760703,1928448.36
BIHAW,32,12,2013,3959784.657,56.80423239,2249325.279
BIHAW,33,1,2012,12629.7846,0,0
BIHAW,33,2,2012,45453.62062,0,0
BIHAW,33,3,2012,11722.45555,0,0
BIHAW,33,4,2012,30621.75427,0,0
BIHAW,33,5,2011,23782.96996,0,0
BIHAW,33,5,2012,48382.29982,0,0
BIHAW,33,6,2012,1834166.213,0,0
BIHAW,33,7,2011,27628.49617,0,0
BIHAW,33,7,2012,962594.8362,0,0
BIHAW,33,8,2011,9838.35336,0,0
BIHAW,33,9,2011,4975.969767,0,0
BIHAW,33,10,2011,38598.7173,0,0
BIHAW,33,12,2011,11170.31186,0,0
BIHAW,34,1,2012,2826103.687,69.92370628,1976116.441
BIHAW,34,1,2013,3831601.148,41.88006583,1604677.083
BIHAW,34,2,2012,3443108.609,58.21414551,2004376.256
BIHAW,34,2,2013,4318623.293,44.28165164,1912357.722
BIHAW,34,3,2012,1668442.634,56.64477229,945085.5309
BIHAW,34,3,2013,2254389.095,46.41965911,1046479.733
BIHAW,34,4,2012,4272442.767,64.15861055,2741139.916
BIHAW,34,4,2013,6099529.953,34.98006966,2133619.826
BIHAW,34,5,2011,4817016.728,44.60112264,2148443.538
BIHAW,34,5,2012,2959187.551,65.9135949,1950506.894
BIHAW,34,5,2013,4195727.953,46.79565033,1963418.182
BIHAW,34,6,2012,3135841.201,65.89107471,2066239.468
BIHAW,34,6,2013,3880934.337,48.21279833,1871107.045
BIHAW,34,7,2011,1892115.586,65.73970856,1243871.271
BIHAW,34,7,2012,1663610.823,63.25981918,1052397.198
BIHAW,34,7,2013,3395680.524,39.53683289,1342544.534
BIHAW,34,8,2011,3018152.197,47.4876265,1433248.843
BIHAW,34,8,2012,3699680.006,46.38585338,1716128.143
BIHAW,34,8,2013,4110984.506,44.64380473,1835299.895
BIHAW,34,9,2011,3084117.932,45.10628647,1391131.069
BIHAW,34,9,2012,4601927.204,38.18808141,1757387.707
BIHAW,34,9,2013,3297663.206,50.52902832,1666277.175
BIHAW,34,10,2011,2038230.091,82.21388289,1675708.1
BIHAW,34,10,2012,2865991.543,34.93250786,1001162.721
BIHAW,34,10,2013,3277057.8,46.55221404,1525542.961
BIHAW,34,11,2012,4242073.279,30.74462092,1304209.349
BIHAW,34,11,2013,4195242.892,48.0052755,2013937.908
BIHAW,34,12,2011,3172360.383,57.93774857,1837994.183
BIHAW,34,12,2012,4882048.486,35.84143952,1749796.455
BIHAW,34,12,2013,3950014.31,51.33948553,2027917.025
BIHAW,308,1,2012,1529037.629,7.470559815,114227.6707
BIHAW,308,2,2012,2041409.964,5.595528222,114227.6707
BIHAW,308,3,2012,1018021.159,11.22055958,114227.6707
BIHAW,308,4,2012,2273952.173,0.723545507,16453.07878
BIHAW,308,5,2011,2418353.724,4.878097068,117969.6421
BIHAW,308,5,2012,1297274.026,1.268280906,16453.07878
BIHAW,308,7,2011,983628.2718,11.99331551,117969.6421
BIHAW,308,8,2011,1470306.396,8.023473368,117969.6421
BIHAW,308,9,2011,1654895.723,7.128524202,117969.6421
BIHAW,308,10,2011,1076339.685,10.6126042,114227.6707
BIHAW,308,12,2011,1672081.378,6.831465993,114227.6707
BIHAW,308,12,2013,138513.17,11.87834975,16453.07878
BIHAW,380,1,2012,1312839.941,0,0
BIHAW,380,2,2012,1990746.262,0,0
BIHAW,380,3,2012,1039693.721,0,0
BIHAW,380,4,2012,2257413.764,0,0
BIHAW,380,5,2011,2440911.181,0,0
BIHAW,380,5,2012,1338126.919,0,0
BIHAW,380,7,2011,1139201.806,0,0
BIHAW,380,8,2011,1421245.548,0,0
BIHAW,380,9,2011,1399630.604,0,0
BIHAW,380,10,2011,1104084.778,0,0
BIHAW,380,12,2011,1757377.91,0,0
BIHAW,426,1,2012,2006715.359,0,0
BIHAW,426,2,2012,2938249.454,0,0
BIHAW,426,3,2012,1596231.014,0,0
BIHAW,426,4,2012,3556759.453,0,0
BIHAW,426,5,2011,3410810.842,0,0
BIHAW,426,5,2012,2057371.238,0,0
BIHAW,426,7,2011,1912017.132,0,0
BIHAW,426,8,2011,2073471.142,0,0
BIHAW,426,9,2011,1990623.626,0,0
BIHAW,426,10,2011,1713927.147,0,0
BIHAW,426,12,2011,2750896.549,0,0
BIHAW,469,1,2012,4486988.426,40.33011425,1809607.558
BIHAW,469,1,2013,3856351.894,49.72178927,1917447.162
BIHAW,469,2,2012,5724895.427,48.60235255,2782433.858
BIHAW,469,2,2013,4341168.352,62.09149196,2695496.198
BIHAW,469,3,2012,2851995.536,38.48467154,1097581.114
BIHAW,469,3,2013,2265645.469,45.64435666,1034139.298
BIHAW,469,4,2012,7048017.865,53.74754938,3788136.883
BIHAW,469,4,2013,6123636.204,67.25711255,4118580.894
BIHAW,469,5,2011,3882780.88,51.1698575,1986813.443
BIHAW,469,5,2012,4716145.831,36.7678553,1734025.675
BIHAW,469,5,2013,4231628.324,48.12376785,2036418.991
BIHAW,469,6,2012,3160664.549,72.71927608,2298412.379
BIHAW,469,6,2013,3904906.17,47.02251928,1836185.257
BIHAW,469,7,2011,3303622.346,38.7052235,1278674.413
BIHAW,469,7,2012,1665788.512,89.48620586,1490650.937
BIHAW,469,7,2013,3416103.679,53.85716746,1839816.679
BIHAW,469,8,2011,4892523.423,38.52510701,1884849.884
BIHAW,469,8,2012,3724687.153,62.90739089,2343103.507
BIHAW,469,8,2013,4134766.174,61.05976504,2524678.511
BIHAW,469,9,2011,4703364.837,46.8584433,2203923.545
BIHAW,469,9,2012,4603190.727,61.18098806,2816277.569
BIHAW,469,9,2013,3320836.556,64.74547423,2150091.376
BIHAW,469,10,2011,3446222.959,47.25616518,1628552.814
BIHAW,469,10,2012,2889411.847,71.61930325,2069376.633
BIHAW,469,10,2013,3302642.593,62.77954791,2073384.089
BIHAW,469,11,2012,4267103.501,65.89508583,2811811.514
BIHAW,469,11,2013,4216360.061,63.82401049,2691050.088
BIHAW,469,12,2011,5308737.39,56.36133348,2992075.184
BIHAW,469,12,2012,4906313.364,56.33931294,2764183.24
BIHAW,469,12,2013,3969250.385,63.60277078,2524553.224
BIHAW,535,1,2012,2264872.913,352.1884999,7976621.938
BIHAW,535,1,2013,3813531.467,338.2432118,12899011.32
BIHAW,535,2,2012,2897059.773,648.6947692,18793075.21
BIHAW,535,2,2013,4271308.377,393.8550582,16822764.09
BIHAW,535,3,2012,1451986.71,157.9912292,2294011.651
BIHAW,535,3,2013,2238157.911,219.4662751,4912001.799
BIHAW,535,4,2012,3547901.251,669.8757326,23766529.5
BIHAW,535,4,2013,6042311.093,556.9772111,33654295.81
BIHAW,535,5,2011,3892955.032,506.3295612,19711182.13
BIHAW,535,5,2012,2383261.797,854.6489836,20368522.72
BIHAW,535,5,2013,4183987.293,459.1085359,19209042.8
BIHAW,535,6,2012,3116884.054,499.4589132,15567555.22
BIHAW,535,6,2013,3852381.695,267.8867396,10320019.72
BIHAW,535,7,2011,1682958.628,556.094565,9358841.463
BIHAW,535,7,2012,1655271.686,439.8485358,7280688.273
BIHAW,535,7,2013,3347666.781,367.8713602,12315107.32
BIHAW,535,8,2011,2452214.288,467.6911514,11468789.24
BIHAW,535,8,2012,3674212.08,449.5923406,16518976.09
BIHAW,535,8,2013,4097622.123,261.4880557,10714792.42
BIHAW,535,9,2011,2374260.993,501.8354634,11914883.66
BIHAW,535,9,2012,4576981.083,274.1584088,12548178.51
BIHAW,535,9,2013,5567065.646,242.2695237,13487303.42
BIHAW,535,10,2011,1804658.629,444.8429131,8027896.016
BIHAW,535,10,2012,2850323.04,386.5062699,11016677.26
BIHAW,535,10,2013,3232397.851,273.7966712,8850197.714
BIHAW,535,11,2012,4218567.996,183.7384159,7751130.007
BIHAW,535,11,2013,4177309.575,361.3335443,15094020.75
BIHAW,535,12,2011,2677383.42,580.4777597,15541615.29
BIHAW,535,12,2012,4844852.648,191.2585627,9266195.537
BIHAW,535,12,2013,3919244.016,306.5592175,12014803.79
BIHAW,547,1,2012,2256288.244,79.04975351,1783590.295
BIHAW,547,1,2013,3815678.836,52.05082265,1986092.224
BIHAW,547,2,2012,2881998.581,77.77981038,2241613.031
BIHAW,547,2,2013,4318367.142,52.97367442,2287597.75
BIHAW,547,3,2012,1444133.902,65.6193956,947631.9383
BIHAW,547,3,2013,2225441.786,33.59591691,747657.573
BIHAW,547,4,2012,3521244.757,83.03838837,2923984.897
BIHAW,547,4,2013,6058638.177,50.7542882,3075018.681
BIHAW,547,5,2011,3875125.959,45.83781894,1776273.221
BIHAW,547,5,2012,2382234.836,63.72007854,1517961.908
BIHAW,547,5,2013,4179753.521,39.11429264,1634881.024
BIHAW,547,6,2012,3078705.541,62.8578342,1935207.625
BIHAW,547,6,2013,3858035.285,34.88159474,1345744.233
BIHAW,547,7,2011,1663965.134,82.57423181,1374006.427
BIHAW,547,7,2012,1664689.962,91.05509029,1515784.948
BIHAW,547,7,2013,3371312.262,52.38028721,1765903.046
BIHAW,547,8,2011,2423261.527,63.55894579,1540199.48
BIHAW,547,8,2012,3694289.987,48.72573902,1800070.098
BIHAW,547,8,2013,4091571.751,30.08419287,1230916.337
BIHAW,547,9,2011,2367857.304,79.84743264,1890673.266
BIHAW,547,9,2012,4606340.357,51.65861228,2379571.505
BIHAW,547,9,2013,5244077.662,19.84866347,1040879.327
BIHAW,547,10,2011,1735806.052,78.87260637,1369075.474
BIHAW,547,10,2012,2846209.468,57.76620338,1644147.15
BIHAW,547,10,2013,3240188.47,46.04020734,1491789.49
BIHAW,547,11,2012,4215454.797,29.07477687,1225634.076
BIHAW,547,11,2013,4148954.287,40.06682428,1662354.223
BIHAW,547,12,2011,2623668.301,71.97277777,1888326.955
BIHAW,547,12,2012,4854772.431,42.28218126,2052703.679
BIHAW,547,12,2013,3880966.249,19.35155795,751027.4326
BIHAW,566,1,2012,2252268.23,78.52345889,1768558.918
BIHAW,566,2,2012,2884690.288,74.48737254,2148730.001
BIHAW,566,3,2012,1441248.769,56.29904349,811409.2713
BIHAW,566,4,2012,3522324.868,89.14101911,3139836.284
BIHAW,566,5,2011,3865377.893,46.70049754,1805150.708
BIHAW,566,5,2012,2376178.46,90.64365565,2153855.021
BIHAW,566,6,2012,3046524.976,65.44329686,1993746.384
BIHAW,566,7,2011,1654970.873,80.17655606,1326898.65
BIHAW,566,7,2012,1651765.831,97.12760571,1604320.603
BIHAW,566,8,2011,2438908.309,74.95849778,1828169.03
BIHAW,566,8,2012,3676539.805,54.77304648,2013752.856
BIHAW,566,9,2011,2359119.2,88.5334667,2088610.011
BIHAW,566,9,2012,4595730.398,2.643251532,121476.7142
BIHAW,566,10,2011,1728366.988,78.40399356,1355108.742
BIHAW,566,12,2011,2641855.066,84.74173441,2238753.804
BIHAW,746,1,2012,3913877.169,164.4321912,6435673.99
BIHAW,746,1,2013,3856731.078,147.7657466,5698927.472
BIHAW,746,2,2012,5183548.853,129.2747166,6701018.088
BIHAW,746,2,2013,4343175.242,132.4250981,5751454.075
BIHAW,746,3,2012,2629985.481,163.9744681,4312504.702
BIHAW,746,3,2013,2266126.357,158.9838988,3602776.035
BIHAW,746,4,2012,6263336.628,102.9361358,6447236.7
BIHAW,746,4,2013,6133103.047,146.9575714,9013059.293
BIHAW,746,5,2011,6910247.455,42.0855406,2908214.998
BIHAW,746,5,2012,4129552.496,81.20609515,3353448.329
BIHAW,746,5,2013,4232688.46,104.2410081,4412197.122
BIHAW,746,6,2012,3168807.967,141.8840211,4496032.166
BIHAW,746,6,2013,3907129.019,79.56138596,3108565.999
BIHAW,746,7,2011,3125925.293,136.6854125,4272683.88
BIHAW,746,7,2012,1674863.495,210.4250867,3524332.962
BIHAW,746,7,2013,3415811.281,104.0168852,3553020.498
BIHAW,746,8,2011,4338042.973,127.9362087,5549927.711
BIHAW,746,8,2012,3747339.169,120.3770272,4510935.491
BIHAW,746,8,2013,4136944.034,148.7824399,6155046.269
BIHAW,746,9,2011,4035322.708,190.691065,7694999.847
BIHAW,746,9,2012,4635932.435,131.7233497,6106605.494
BIHAW,746,9,2013,3321512.589,159.1076466,5284780.513
BIHAW,746,10,2011,3211449.361,135.8722681,4363469.087
BIHAW,746,10,2012,2900010.593,140.9153545,4086560.209
BIHAW,746,10,2013,3303970.706,157.8598231,5215642.313
BIHAW,746,11,2012,4269736.391,132.6416042,5663446.846
BIHAW,746,11,2013,4216047.565,151.3792631,6382221.737
BIHAW,746,12,2011,4797816.047,154.4818348,7411754.258
BIHAW,746,12,2012,4905966.545,127.5440464,6257268.245
BIHAW,746,12,2013,3970545.071,249.0376025,9888150.251
BIHAW,989,1,2012,49080.22002,16.90074712,8294.923871
BIHAW,989,2,2012,86026.84494,9.642250482,8294.923871
BIHAW,989,3,2012,35848.42786,23.13887768,8294.923871
BIHAW,989,4,2012,59523.20664,13.88070765,8262.242298
BIHAW,989,5,2011,104580.695,7.555859237,7901.9701
BIHAW,989,5,2012,38832.57829,21.27657411,8262.242298
BIHAW,989,7,2011,50251.47383,15.72485242,7901.9701
BIHAW,989,8,2011,60764.42376,13.00427061,7901.9701
BIHAW,989,9,2011,41589.46047,18.99993414,7901.9701
BIHAW,989,10,2011,17443.29538,47.55365136,8294.923871
BIHAW,989,12,2011,13406.90011,61.87055771,8294.923871
BIHAW,989,12,2013,54900.65387,15.04944243,8262.242298
BIHAW,1202,1,2012,2123011.321,0,0
BIHAW,1202,2,2012,2704575.7,0,0
BIHAW,1202,3,2012,1352360.493,0,0
BIHAW,1202,4,2012,3229098.197,0,0
BIHAW,1202,5,2011,3592802.316,0,0
BIHAW,1202,5,2012,2080598.34,0,0
BIHAW,1202,6,2012,2209925.682,0,0
BIHAW,1202,7,2011,1598948.335,0,0
BIHAW,1202,7,2012,1012093.705,0,0
BIHAW,1202,8,2011,2309764.413,0,0
BIHAW,1202,9,2011,2302871.326,0,0
BIHAW,1202,10,2011,1629331.544,0,0
BIHAW,1202,12,2011,2532448.997,0,0
BIHAW,1299,1,2012,1330911.109,0,0
BIHAW,1299,2,2012,2011244.929,0,0
BIHAW,1299,3,2012,1042150.928,0,0
BIHAW,1299,4,2012,2276411.291,0,0
BIHAW,1299,5,2011,2506048.76,0,0
BIHAW,1299,5,2012,1371332.857,0,0
BIHAW,1299,6,2012,1824827.181,0,0
BIHAW,1299,7,2011,1193669.483,0,0
BIHAW,1299,7,2012,814793.4136,0,0
BIHAW,1299,8,2011,1453318.184,0,0
BIHAW,1299,9,2011,1420082.313,0,0
BIHAW,1299,10,2011,1150669.813,0,0
BIHAW,1299,12,2011,1774803.627,0,0
BIHAW,1360,1,2012,2287294.016,134.3746715,3073543.821
BIHAW,1360,1,2013,3866100.979,104.3048571,4032531.101
BIHAW,1360,2,2012,2921394.942,141.9971484,4148297.511
BIHAW,1360,2,2013,4344472.53,89.35787863,3882128.491
BIHAW,1360,3,2012,1465477.6,196.7873971,2883875.224
BIHAW,1360,3,2013,2274125.215,103.6099872,2356220.845
BIHAW,1360,4,2012,3584013.357,124.1674406,4450177.654
BIHAW,1360,4,2013,6140187.153,87.41981757,5367740.408
BIHAW,1360,5,2011,3920979.115,76.28692535,2991194.41
BIHAW,1360,5,2012,2403215.647,154.6486841,3716541.374
BIHAW,1360,5,2013,4241858.491,83.69559261,3550248.601
BIHAW,1360,6,2012,3180548.822,131.4978569,4182353.538
BIHAW,1360,6,2013,3912891.471,90.71129493,3549434.522
BIHAW,1360,7,2011,1709263.446,145.8329718,2492669.679
BIHAW,1360,7,2012,1683295.322,174.4856023,2937107.981
BIHAW,1360,7,2013,3428949.471,120.9652972,4147838.919
BIHAW,1360,8,2011,2511669.379,143.9275618,3614984.497
BIHAW,1360,8,2012,3749249.119,105.6516249,3961142.616
BIHAW,1360,8,2013,4145321.339,166.9109897,6918996.876
BIHAW,1360,9,2011,2388360.755,154.7328957,3695579.756
BIHAW,1360,9,2012,4641915.218,110.698238,5138518.357
BIHAW,1360,9,2013,5928577.516,153.9063792,9124458.995
BIHAW,1360,10,2011,1790078.202,189.222268,3387226.573
BIHAW,1360,10,2012,2903616.593,143.7361531,4173546.793
BIHAW,1360,10,2013,3309584.039,157.2268402,5203554.409
BIHAW,1360,11,2012,4281150.798,90.46204042,3872816.365
BIHAW,1360,11,2013,4224270.924,148.3947579,6268596.613
BIHAW,1360,12,2011,2702761.704,163.0919263,4407986.125
BIHAW,1360,12,2012,4912969.667,91.92048614,4516025.602
BIHAW,1360,12,2013,3977947.124,245.7810337,9777039.561
BIHAW,1365,1,2012,2251648.818,0,0
BIHAW,1365,2,2012,2872157.619,0,0
BIHAW,1365,3,2012,1438712.69,0,0
BIHAW,1365,4,2012,3573635.136,0,0
BIHAW,1365,5,2011,3922675.366,122.2147072,4794086.212
BIHAW,1365,5,2012,2378660.885,0,0
BIHAW,1365,6,2012,2295586.202,0,0
BIHAW,1365,7,2011,1710173.123,377.0920984,6448927.715
BIHAW,1365,7,2012,1085070.257,0,0
BIHAW,1365,8,2011,2513539.774,77.1999043,1940450.3
BIHAW,1365,9,2011,2389960.558,18.02307073,430744.2818
BIHAW,1365,10,2011,1759736.605,24.38427554,429099.0226
BIHAW,1365,12,2011,2662372.696,0,0
BIHAW,1409,6,2012,941728.0031,0,0
BIHAW,1409,7,2012,503551.5098,0,0
BIHAW,1410,6,2012,1797586.344,0,0
BIHAW,1410,7,2012,837285.1015,0,0
BIHAW,1411,1,2012,4351789.261,34.3301494,1493975.755
BIHAW,1411,1,2013,3836348.643,40.02521866,1535506.933
BIHAW,1411,2,2012,5473357.72,36.65969174,2006516.068
BIHAW,1411,2,2013,4317500.91,41.36720677,1786029.529
BIHAW,1411,3,2012,2725017.443,34.51330687,940493.6324
BIHAW,1411,3,2013,2253016.663,49.8978461,1124206.787
BIHAW,1411,4,2012,6751797.986,33.10676539,2235301.919
BIHAW,1411,4,2013,6090578.423,34.55342733,2104503.589
BIHAW,1411,5,2011,6707163.401,15.76349004,1057283.034
BIHAW,1411,5,2012,4471675.083,34.40183206,1538338.152
BIHAW,1411,5,2013,4186151.536,34.63770717,1449986.911
BIHAW,1411,6,2012,3141479.422,55.19082638,1733808.454
BIHAW,1411,6,2013,3885339.139,39.13688505,1520600.713
BIHAW,1411,7,2011,3243988.759,22.62954108,734099.769
BIHAW,1411,7,2012,1659433.475,69.74930545,1157443.323
BIHAW,1411,7,2013,3387034.623,39.14021496,1325692.632
BIHAW,1411,8,2011,4750474.036,22.93831744,1089678.814
BIHAW,1411,8,2012,3716835.899,45.31456569,1684268.045
BIHAW,1411,8,2013,4103332.259,29.42245501,1207301.088
BIHAW,1411,9,2011,4631285.002,24.47543575,1133527.185
BIHAW,1411,9,2012,4597484.053,27.28185955,1254279.142
BIHAW,1411,9,2013,3296701.119,41.41164759,1365218.249
BIHAW,1411,10,2011,3269929.722,28.97351264,947413.5013
BIHAW,1411,10,2012,2868535.028,42.9106995,1230908.446
BIHAW,1411,10,2013,3272763.074,38.01188805,1244039.036
BIHAW,1411,11,2012,4244185.682,36.0829939,1531429.26
BIHAW,1411,11,2013,4191685.636,31.93440776,1338589.983
