customer_code,year,month,reason_code_description_new_new,order_qty_in_cases,allocated_qty_in_cases,non_allocated_qty_in_cases,simple avg allocated percent,simple avg allocated value percent,allocated_value,total_order_value
1268,2013,10,CREISS,4.0,0.0,4.0,0.0,0.0,0.0,22745.6
865,2013,10,STONOTAVA,10.21,0.0,10.21,0.0,0.0,0.0,25236.72
17,2013,10,STONOTAVA,12.0,0.0,12.0,0.0,0.0,0.0,76390.92
106,2013,10,STONOTAVA,7.13,0.0,7.13,0.0,0.0,0.0,13711.95
464,2013,10,NOTINV,19.0,0.0,19.0,0.0,0.0,0.0,50789.28
2425,2013,10,MOQNOTMET,22.0,0.0,22.0,0.0,0.0,0.0,68966.32
377,2013,10,NOTINV,9.0,0.0,9.0,0.0,0.0,0.0,5541.48
1918,2013,10,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,14467.8
137,2013,10,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,7395.6
1935,2013,10,NOTINV,50.0,0.0,50.0,0.0,0.0,0.0,143110.0
413,2013,10,STONOTAVA,3.11,0.0,3.11,0.0,0.0,0.0,7871.46
1282,2013,10,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4870.08
1050,2013,10,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,12444.0
152,2013,10,STONOTAVA,23.0,0.0,23.0,0.0,0.0,0.0,37484.16
1408,2013,4,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,11318.4
2334,2013,4,STONOTAVA,11.38,0.0,11.38,0.0,0.0,0.0,31925.49
1644,2013,4,NOTINV,180.0,0.0,180.0,0.0,0.0,0.0,390366.0
1343,2013,4,STONOTAVA,0.19,0.0,0.19,0.0,0.0,0.0,590.4
980,2013,4,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,11053.44
1295,2013,4,NOTINV,13.8,0.0,13.8,0.0,0.0,0.0,50760.26
18,2013,4,OTHE,0.08,0.0,0.08,0.0,0.0,0.0,716.6
343,2013,4,NOTINV,1.37,0.0,1.37,0.0,0.0,0.0,5915.47
1961,2013,4,NOTINV,56.0,0.0,56.0,0.0,0.0,0.0,130557.6
1915,2013,4,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,1276.56
241,2013,4,CREISS,71.0,0.0,71.0,0.0,0.0,0.0,334898.28
1980,2011,9,CREISS,49.0,0.0,49.0,0.0,0.0,0.0,130204.0
421,2011,9,NOTINV,88.17,0.0,88.17,0.0,0.0,0.0,330803.04
550,2011,9,CREISS,5.03,0.0,5.03,0.0,0.0,0.0,20051.26
326,2011,9,MOQNOTMET,28.0,0.0,28.0,0.0,0.0,0.0,135190.8
2316,2013,10,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,9020.4
115,2013,10,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,6546.78
32,2013,10,STONOTAVA,18.08,0.0,18.08,0.0,0.0,0.0,55389.13
363,2013,10,NOTINV,8.0,0.0,8.0,0.0,0.0,0.0,42457.6
1787,2013,10,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,5432.24
1497,2013,10,STONOTAVA,9.0,0.0,9.0,0.0,0.0,0.0,33031.92
2355,2013,10,CREISS,1.2,0.0,1.2,0.0,0.0,0.0,2299.84
38,2013,10,STONOTAVA,14.6,0.0,14.6,0.0,0.0,0.0,42437.83
138,2013,10,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,25191.6
1950,2013,10,CREISS,2.0,0.0,2.0,0.0,0.0,0.0,5925.48
2272,2013,10,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,2774.78
2533,2013,10,STONOTAVA,3.23,0.0,3.23,0.0,0.0,0.0,7409.86
251,2013,10,STONOTAVA,2.12,0.0,2.12,0.0,0.0,0.0,6115.5
1614,2013,10,STONOTAVA,14.29,0.0,14.29,0.0,0.0,0.0,48105.36
1391,2013,10,CREISS,96.14,0.0,96.14,0.0,0.0,0.0,399576.74
1822,2013,10,CREISS,423.02,0.0,423.02,0.0,0.0,0.0,1393193.75
2718,2013,10,STONOTAVA,266.0,0.0,266.0,0.0,0.0,0.0,884508.42
2422,2013,10,CREISS,58.64,0.0,58.64,0.0,0.0,0.0,172984.73
43,2013,10,CREISS,9.0,0.0,9.0,0.0,0.0,0.0,51076.8
233,2013,10,STONOTAVA,14.05,0.0,14.05,0.0,0.0,0.0,53096.58
2746,2013,10,STONOTAVA,10.1,0.0,10.1,0.0,0.0,0.0,42361.94
482,2013,10,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,11920.32
595,2013,10,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4870.08
748,2013,10,CREISS,4.0,0.0,4.0,0.0,0.0,0.0,5472.0
2699,2013,10,MOQNOTMET,33.0,0.0,33.0,0.0,0.0,0.0,109364.98
237,2013,10,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,16768.52
2536,2013,10,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,6604.5
1044,2013,10,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,5131.2
1051,2013,10,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,1661.1
2407,2013,10,NOTINV,0.04,0.0,0.04,0.0,0.0,0.0,48.7
2118,2013,10,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,5723.08
300,2013,10,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,3417.8
2400,2013,10,CREISS,36.0,0.0,36.0,0.0,0.0,0.0,116879.3
2721,2013,10,STONOTAVA,35.57,0.0,35.57,0.0,0.0,0.0,133699.56
1574,2013,10,STONOTAVA,7.8,0.0,7.8,0.0,0.0,0.0,39361.32
743,2013,10,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,1187.36
275,2013,10,STONOTAVA,19.0,0.0,19.0,0.0,0.0,0.0,100763.4
1674,2013,10,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,1661.1
2413,2013,10,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,6245.4
1321,2013,10,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3273.12
958,2013,10,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,2990.1
1920,2013,10,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,5808.0
1593,2012,10,CREISS,8.0,0.0,8.0,0.0,0.0,0.0,36787.32
2011,2012,10,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,26688.0
1629,2012,10,STONOTAVA,411.78,0.0,411.78,0.0,0.0,0.0,1770227.1
1868,2012,10,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,2947.5
1228,2012,10,MOQNOTMET,19.0,0.0,19.0,0.0,0.0,0.0,58894.62
34,2012,10,MOQNOTMET,48.0,0.0,48.0,0.0,0.0,0.0,106969.6
591,2012,10,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,1236.36
2398,2012,10,CREISS,71.0,0.0,71.0,0.0,0.0,0.0,167606.4
579,2012,10,STONOTAVA,16.0,0.0,16.0,0.0,0.0,0.0,59905.92
1916,2012,10,MOQNOTMET,4.07,0.0,4.07,0.0,0.0,0.0,9701.81
1805,2012,10,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,7740.8
1950,2012,11,STONOTAVA,26.13,0.0,26.13,0.0,0.0,0.0,102437.04
345,2012,11,STONOTAVA,29.69,0.0,29.69,0.0,0.0,0.0,86384.41
351,2012,11,STONOTAVA,37.29,0.0,37.29,0.0,0.0,0.0,115699.38
2174,2012,11,CREISS,97.81,0.0,97.81,0.0,0.0,0.0,310230.46
1053,2011,9,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,6712.0
832,2011,9,NOTINV,54.34,0.0,54.34,0.0,0.0,0.0,203525.52
1722,2011,9,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,3222.9
1268,2011,9,CREISS,73.05,0.0,73.05,0.0,0.0,0.0,236485.09
820,2011,9,CREISS,26.0,0.0,26.0,0.0,0.0,0.0,93440.72
1506,2011,10,STONOTAVA,81.0,0.0,81.0,0.0,0.0,0.0,312113.0
1853,2011,10,CREISS,32.47,0.0,32.47,0.0,0.0,0.0,115820.12
1514,2011,10,OTHE,31.0,0.0,31.0,0.0,0.0,0.0,89670.6
1139,2011,10,CREISS,157.0,0.0,157.0,0.0,0.0,0.0,601866.34
1938,2011,10,CREISS,198.0,0.0,198.0,0.0,0.0,0.0,617488.96
850,2011,10,STONOTAVA,88.57,0.0,88.57,0.0,0.0,0.0,319109.05
1780,2011,10,STONOTAVA,124.46,0.0,124.46,0.0,0.0,0.0,580002.27
93,2011,10,STONOTAVA,159.0,0.0,159.0,0.0,0.0,0.0,511916.08
95,2011,10,NOTINV,147.0,0.0,147.0,0.0,0.0,0.0,553455.84
99,2011,10,STONOTAVA,1009.45,0.0,1009.45,0.0,0.0,0.0,2982418.2
137,2011,10,NOTINV,98.97,0.0,98.97,0.0,0.0,0.0,357738.04
953,2011,10,NOTINV,272.25,0.0,272.25,0.0,0.0,0.0,820884.6
1302,2011,10,NOTINV,40.28,0.0,40.28,0.0,0.0,0.0,143000.13
86,2011,10,NOTINV,67.0,0.0,67.0,0.0,0.0,0.0,273114.0
131,2011,10,NOTINV,30.42,0.0,30.42,0.0,0.0,0.0,110256.22
126,2011,10,NOTINV,127.5,0.0,127.5,0.0,0.0,0.0,367390.0
382,2011,10,NOTINV,233.5,0.0,233.5,0.0,0.0,0.0,649281.8
1619,2011,10,STONOTAVA,393.55,0.0,393.55,0.0,0.0,0.0,1368174.79
1717,2011,10,STONOTAVA,4.12,0.0,4.12,0.0,0.0,0.0,21406.44
1717,2011,10,OTHE,26.56,0.0,26.56,0.0,0.0,0.0,88740.84
1498,2011,10,STONOTAVA,160.55,0.0,160.55,0.0,0.0,0.0,1102131.28
1757,2011,10,STONOTAVA,161.0,0.0,161.0,0.0,0.0,0.0,523224.72
79,2011,10,CREISS,76.0,0.0,76.0,0.0,0.0,0.0,344046.0
291,2011,10,CREISS,153.0,0.0,153.0,0.0,0.0,0.0,636916.08
1072,2011,10,CREISS,23.67,0.0,23.67,0.0,0.0,0.0,112303.28
1244,2011,10,CREISS,529.0,0.0,529.0,0.0,0.0,0.0,2267111.0
2025,2011,10,CREISS,922.9,0.0,922.9,0.0,0.0,0.0,3500725.83
337,2011,10,NOTINV,440.05,0.0,440.05,0.0,0.0,0.0,1410674.36
1130,2011,10,NOTINV,61.8,0.0,61.8,0.0,0.0,0.0,244059.77
1337,2011,10,NOTINV,25.0,0.0,25.0,0.0,0.0,0.0,117741.12
83,2013,10,STONOTAVA,4.85,0.0,4.85,0.0,0.0,0.0,16020.58
609,2013,10,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,6145.44
860,2013,10,CREISS,6.0,0.0,6.0,0.0,0.0,0.0,30616.68
2334,2013,10,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,17464.86
2199,2013,10,CREISS,2.0,0.0,2.0,0.0,0.0,0.0,11597.6
2564,2013,10,STONOTAVA,5.67,0.0,5.67,0.0,0.0,0.0,23129.6
2354,2013,10,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,12445.44
2745,2013,10,CREISS,90.0,0.0,90.0,0.0,0.0,0.0,290856.66
2310,2013,10,CREISS,29.0,0.0,29.0,0.0,0.0,0.0,108361.4
2226,2013,10,NOTINV,13.2,0.0,13.2,0.0,0.0,0.0,37856.92
2758,2013,10,NOTINV,5.52,0.0,5.52,0.0,0.0,0.0,16038.07
456,2013,10,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,12535.38
1775,2013,10,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,3287.2
22,2013,10,NOTINV,0.13,0.0,0.13,0.0,0.0,0.0,211.27
1989,2013,10,OTHE,14.0,0.0,14.0,0.0,0.0,0.0,36752.8
423,2013,10,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3364.2
1062,2013,10,NOTINV,9.0,0.0,9.0,0.0,0.0,0.0,26091.0
2365,2013,10,NOTINV,7.0,0.0,7.0,0.0,0.0,0.0,15537.52
1574,2013,10,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,1661.1
388,2013,10,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3116.88
1721,2013,10,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,3322.2
2530,2013,10,STONOTAVA,13.0,0.0,13.0,0.0,0.0,0.0,45814.56
2557,2013,10,STONOTAVA,0.22,0.0,0.22,0.0,0.0,0.0,1117.6
341,2013,10,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,2774.78
2718,2013,10,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,6163.2
614,2013,10,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,19105.2
2334,2013,10,OTHE,3.0,0.0,3.0,0.0,0.0,0.0,6403.8
775,2013,10,NOTINV,29.0,0.0,29.0,0.0,0.0,0.0,79497.12
1576,2013,10,OTHE,9.0,0.0,9.0,0.0,0.0,0.0,33284.16
2175,2013,10,NOTINV,10.07,0.0,10.07,0.0,0.0,0.0,32492.71
131,2013,10,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,14349.0
220,2013,10,STONOTAVA,6.0,0.0,6.0,0.0,0.0,0.0,20816.64
477,2013,10,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,7944.84
1456,2013,10,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,5265.2
2558,2013,10,NOTINV,8.0,0.0,8.0,0.0,0.0,0.0,22369.8
2522,2013,10,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,3359.44
132,2013,10,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,19874.64
2340,2013,10,CREISS,42.44,0.0,42.44,0.0,0.0,0.0,175046.35
2389,2013,10,OTHE,31.0,0.0,31.0,0.0,0.0,0.0,62544.0
2548,2013,10,CREISS,138.06,0.0,138.06,0.0,0.0,0.0,396173.11
71,2013,10,CREISS,136.09,0.0,136.09,0.0,0.0,0.0,392883.41
1774,2013,10,STONOTAVA,6.0,0.0,6.0,0.0,0.0,0.0,15172.76
306,2013,10,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,3281.4
233,2013,10,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,3000.3
2389,2013,10,STONOTAVA,4.65,0.0,4.65,0.0,0.0,0.0,21392.61
2535,2013,10,CREISS,43.0,0.0,43.0,0.0,0.0,0.0,110407.96
553,2013,4,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,7886.4
2349,2013,4,NOTINV,8.09,0.0,8.09,0.0,0.0,0.0,27001.92
2387,2013,4,OTHE,0.18,0.0,0.18,0.0,0.0,0.0,606.06
1873,2013,4,STONOTAVA,26.6,0.0,26.6,0.0,0.0,0.0,78041.12
1101,2013,4,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,3166.56
273,2013,4,STONOTAVA,6.0,0.0,6.0,0.0,0.0,0.0,30998.88
2254,2013,4,NOTINV,0.19,0.0,0.19,0.0,0.0,0.0,596.25
1094,2013,4,CREISS,72.0,0.0,72.0,0.0,0.0,0.0,343681.8
1547,2013,4,OTHE,17.0,0.0,17.0,0.0,0.0,0.0,46428.0
1065,2013,4,NOTINV,38.0,0.0,38.0,0.0,0.0,0.0,144933.12
1619,2011,10,OTHE,675.06,0.0,675.06,0.0,0.0,0.0,1664739.67
843,2011,10,CREISS,13.04,0.0,13.04,0.0,0.0,0.0,48048.0
1014,2011,10,NOTINV,92.17,0.0,92.17,0.0,0.0,0.0,428502.85
1933,2011,10,NOTINV,155.43,0.0,155.43,0.0,0.0,0.0,620364.52
350,2011,10,NOTINV,1142.14,0.0,1142.14,0.0,0.0,0.0,3880831.75
521,2011,10,NOTINV,228.29,0.0,228.29,0.0,0.0,0.0,850045.36
874,2011,10,NOTINV,164.17,0.0,164.17,0.0,0.0,0.0,478622.24
990,2011,10,NOTINV,129.81,0.0,129.81,0.0,0.0,0.0,417507.19
991,2011,10,NOTINV,194.0,0.0,194.0,0.0,0.0,0.0,624594.12
1115,2011,10,NOTINV,18.17,0.0,18.17,0.0,0.0,0.0,80248.44
335,2011,10,STONOTAVA,65.44,0.0,65.44,0.0,0.0,0.0,230296.41
1649,2011,10,CREISS,443.24,0.0,443.24,0.0,0.0,0.0,1647671.05
393,2011,10,STONOTAVA,404.15,0.0,404.15,0.0,0.0,0.0,1137591.87
408,2011,10,STONOTAVA,646.0,0.0,646.0,0.0,0.0,0.0,2139467.52
1071,2011,10,STONOTAVA,1048.61,0.0,1048.61,0.0,0.0,0.0,3393150.8
1174,2011,10,STONOTAVA,220.0,0.0,220.0,0.0,0.0,0.0,939737.84
276,2011,10,STONOTAVA,54.0,0.0,54.0,0.0,0.0,0.0,219762.14
1710,2011,10,STONOTAVA,620.0,0.0,620.0,0.0,0.0,0.0,2481337.24
1722,2011,10,STONOTAVA,144.46,0.0,144.46,0.0,0.0,0.0,401335.52
1894,2011,10,STONOTAVA,1061.56,0.0,1061.56,0.0,0.0,0.0,2933499.26
1903,2011,10,STONOTAVA,151.0,0.0,151.0,0.0,0.0,0.0,639922.28
645,2011,10,STONOTAVA,39.0,0.0,39.0,0.0,0.0,0.0,145588.92
1762,2011,10,OTHE,9.71,0.0,9.71,0.0,0.0,0.0,33182.48
1762,2011,10,STONOTAVA,11.06,0.0,11.06,0.0,0.0,0.0,26327.88
1531,2011,10,STONOTAVA,65.4,0.0,65.4,0.0,0.0,0.0,288153.78
1531,2011,10,OTHE,9.0,0.0,9.0,0.0,0.0,0.0,26028.0
1159,2011,10,STONOTAVA,133.0,1.0,132.0,0.00417,0.0041600000000000005,2769.6,442906.97
1506,2011,10,OTHE,58.0,0.0,58.0,0.0,0.0,0.0,262385.32
1316,2011,10,STONOTAVA,78.17,0.0,78.17,0.0,0.0,0.0,377550.76
592,2011,10,STONOTAVA,244.8,0.0,244.8,0.0,0.0,0.0,772656.14
608,2011,10,STONOTAVA,226.2,0.0,226.2,0.0,0.0,0.0,729478.9
729,2011,10,STONOTAVA,186.25,0.0,186.25,0.0,0.0,0.0,666555.6
1548,2011,10,STONOTAVA,147.69,0.0,147.69,0.0,0.0,0.0,445611.99
1147,2011,10,STONOTAVA,47.0,0.0,47.0,0.0,0.0,0.0,133593.92
1683,2011,10,STONOTAVA,246.32,0.0,246.32,0.0,0.0,0.0,909462.81
1033,2011,10,CREISS,394.0,0.0,394.0,0.0,0.0,0.0,1273541.48
1646,2011,10,STONOTAVA,40.0,0.0,40.0,0.0,0.0,0.0,166102.68
981,2011,10,OTHE,37.0,0.0,37.0,0.0,0.0,0.0,89215.6
1947,2011,10,CREISS,1073.65,0.0,1073.65,0.0,0.0,0.0,4331642.48
1001,2011,10,CREISS,507.0,0.0,507.0,0.0,0.0,0.0,1803998.04
1929,2011,10,CREISS,120.48,0.0,120.48,0.0,0.0,0.0,399837.92
1706,2011,10,STONOTAVA,116.22,0.0,116.22,0.0,0.0,0.0,349579.27
1706,2011,10,OTHE,6.05,0.0,6.05,0.0,0.0,0.0,19873.94
1050,2011,10,CREISS,79.0,0.0,79.0,0.0,0.0,0.0,241803.84
1757,2011,10,OTHE,282.0,0.0,282.0,0.0,0.0,0.0,721871.68
1634,2011,10,STONOTAVA,230.0,0.0,230.0,0.0,0.0,0.0,671939.0
1745,2011,10,STONOTAVA,167.54,0.0,167.54,0.0,0.0,0.0,573830.78
1897,2011,10,CREISS,37.0,0.0,37.0,0.0,0.0,0.0,134208.58
1660,2011,10,STONOTAVA,24.0,0.0,24.0,0.0,0.0,0.0,94418.16
1660,2011,10,OTHE,7.0,0.0,7.0,0.0,0.0,0.0,32554.26
160,2011,10,STONOTAVA,98.0,0.0,98.0,0.0,0.0,0.0,313352.12
254,2011,10,CREISS,71.31,0.0,71.31,0.0,0.0,0.0,268651.21
870,2011,10,STONOTAVA,54.0,0.0,54.0,0.0,0.0,0.0,265565.87
1905,2011,10,STONOTAVA,81.0,0.0,81.0,0.0,0.0,0.0,280932.08
1583,2011,10,NOTINV,7.0,0.0,7.0,0.0,0.0,0.0,18430.96
1449,2011,10,STONOTAVA,94.5,0.0,94.5,0.0,0.0,0.0,320270.9
1919,2011,10,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,17609.76
1919,2011,10,OTHE,7.0,0.0,7.0,0.0,0.0,0.0,17649.3
100,2011,10,CREISS,4663.76,0.0,4663.76,0.0,0.0,0.0,15244455.6
2024,2011,10,CREISS,543.38,0.0,543.38,0.0,0.0,0.0,1836900.02
59,2011,10,CREISS,244.0,0.0,244.0,0.0,0.0,0.0,779536.2
2,2011,10,NOTINV,156.65,0.0,156.65,0.0,0.0,0.0,506610.51
22,2011,10,NOTINV,18.32,0.0,18.32,0.0,0.0,0.0,69892.54
23,2011,10,NOTINV,12.02,0.0,12.02,0.0,0.0,0.0,41949.84
1295,2011,10,NOTINV,110.77,0.0,110.77,0.0,0.0,0.0,420548.8
110,2011,10,STONOTAVA,77.25,0.0,77.25,0.0,0.0,0.0,191085.23
238,2011,10,STONOTAVA,18.0,0.0,18.0,0.0,0.0,0.0,49694.6
302,2011,10,STONOTAVA,16.1,0.0,16.1,0.0,0.0,0.0,54407.43
81,2011,10,STONOTAVA,256.2,0.0,256.2,0.0,0.0,0.0,841139.74
85,2011,10,NOTINV,1369.08,0.0,1369.08,0.0,0.0,0.0,5171211.7
993,2011,10,STONOTAVA,255.5,0.0,255.5,0.0,0.0,0.0,982478.16
1575,2011,10,STONOTAVA,54.65,0.0,54.65,0.0,0.0,0.0,208381.13
235,2011,10,STONOTAVA,43.4,0.0,43.4,0.0,0.0,0.0,151504.26
348,2011,10,STONOTAVA,731.3,0.0,731.3,0.0,0.0,0.0,2614436.78
368,2011,10,STONOTAVA,2207.2,0.0,2207.2,0.0,0.0,0.0,8334311.97
1665,2011,10,STONOTAVA,346.0,0.0,346.0,0.0,0.0,0.0,1088202.48
1860,2011,10,STONOTAVA,1562.05,0.0,1562.05,0.0,0.0,0.0,6173321.53
1067,2011,10,STONOTAVA,388.74,0.0,388.74,0.0,0.0,0.0,1343119.51
1098,2011,10,STONOTAVA,146.0,0.0,146.0,0.0,0.0,0.0,583236.72
330,2011,10,STONOTAVA,106.65,0.0,106.65,0.0,0.0,0.0,384845.05
1076,2011,10,CREISS,142.0,0.0,142.0,0.0,0.0,0.0,409732.7
221,2011,10,STONOTAVA,406.0,0.0,406.0,0.0,0.0,0.0,1669337.5
267,2011,10,STONOTAVA,67.0,0.0,67.0,0.0,0.0,0.0,215321.4
390,2011,10,STONOTAVA,202.0,0.0,202.0,0.0,0.0,0.0,742097.26
241,2011,10,STONOTAVA,227.0,0.0,227.0,0.0,0.0,0.0,815235.3
428,2011,10,STONOTAVA,699.0,0.0,699.0,0.0,0.0,0.0,2559796.28
656,2011,10,CREISS,264.88,0.0,264.88,0.0,0.0,0.0,904780.02
1856,2011,10,STONOTAVA,269.18,0.0,269.18,0.0,0.0,0.0,954686.84
1844,2011,10,CREISS,411.74,0.0,411.74,0.0,0.0,0.0,1619315.19
1656,2011,10,STONOTAVA,96.14,0.0,96.14,0.0,0.0,0.0,528294.8
45,2011,10,STONOTAVA,75.0,0.0,75.0,0.0,0.0,0.0,192186.0
178,2011,10,NOTINV,174.21,0.0,174.21,0.0,0.0,0.0,778611.54
180,2011,10,NOTINV,273.24,0.0,273.24,0.0,0.0,0.0,1246296.46
344,2011,10,STONOTAVA,235.73,0.0,235.73,0.0,0.0,0.0,801002.22
1094,2011,10,STONOTAVA,63.0,0.0,63.0,0.0,0.0,0.0,169326.3
1526,2011,10,STONOTAVA,338.76,0.0,338.76,0.0,0.0,0.0,1220257.23
50,2011,10,STONOTAVA,18.0,0.0,18.0,0.0,0.0,0.0,65014.76
359,2011,10,STONOTAVA,10.02,0.0,10.02,0.0,0.0,0.0,22026.9
1656,2011,10,OTHE,120.0,0.0,120.0,0.0,0.0,0.0,325493.1
353,2011,10,STONOTAVA,15.0,0.0,15.0,0.0,0.0,0.0,36221.36
963,2011,10,NOTINV,25.54,0.0,25.54,0.0,0.0,0.0,120729.46
1844,2011,10,NOTINV,394.15,0.0,394.15,0.0,0.0,0.0,1516365.94
170,2011,10,NOTINV,73.82,0.0,73.82,0.0,0.0,0.0,255346.14
369,2011,10,NOTINV,87.94,0.0,87.94,0.0,0.0,0.0,266267.55
1024,2012,11,STONOTAVA,73.6,0.0,73.6,0.0,0.0,0.0,256108.46
1257,2012,11,STONOTAVA,18.22,0.0,18.22,0.0,0.0,0.0,57677.4
1401,2012,11,CREISS,16.0,0.0,16.0,0.0,0.0,0.0,61380.9
113,2012,11,STONOTAVA,114.0,0.0,114.0,0.0,0.0,0.0,421460.84
129,2012,11,STONOTAVA,62.0,0.0,62.0,0.0,0.0,0.0,216124.54
1818,2012,11,STONOTAVA,56.88,0.0,56.88,0.0,0.0,0.0,208487.11
278,2012,11,CREISS,63.0,0.0,63.0,0.0,0.0,0.0,228489.8
2008,2012,11,STONOTAVA,48.0,0.0,48.0,0.0,0.0,0.0,170816.1
231,2012,11,STONOTAVA,386.0,0.0,386.0,0.0,0.0,0.0,859014.26
2112,2012,11,STONOTAVA,46.9,0.0,46.9,0.0,0.0,0.0,143578.5
834,2012,11,STONOTAVA,120.6,0.0,120.6,0.0,0.0,0.0,366458.04
1640,2012,11,STONOTAVA,19.64,0.0,19.64,0.0,0.0,0.0,79034.1
1643,2012,11,STONOTAVA,9.68,0.0,9.68,0.0,0.0,0.0,32721.42
1647,2012,11,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,8824.4
1657,2012,11,STONOTAVA,14.36,0.0,14.36,0.0,0.0,0.0,33352.24
1932,2012,11,STONOTAVA,2.5,0.0,2.5,0.0,0.0,0.0,4951.62
980,2012,11,STONOTAVA,42.02,0.0,42.02,0.0,0.0,0.0,180597.4
1996,2012,11,STONOTAVA,29.48,0.0,29.48,0.0,0.0,0.0,93226.9
1939,2012,11,STONOTAVA,371.0,0.0,371.0,0.0,0.0,0.0,1365847.0
2061,2012,11,STONOTAVA,12.0,0.0,12.0,0.0,0.0,0.0,36669.96
2207,2012,11,STONOTAVA,229.0,0.0,229.0,0.0,0.0,0.0,884606.0
2303,2012,11,STONOTAVA,47.0,0.0,47.0,0.0,0.0,0.0,160357.5
2355,2012,11,STONOTAVA,41.0,0.0,41.0,0.0,0.0,0.0,146145.56
55,2012,11,STONOTAVA,895.0,0.0,895.0,0.0,0.0,0.0,3449731.0
150,2012,11,STONOTAVA,833.41,0.0,833.41,0.0,0.0,0.0,3189072.45
84,2012,11,STONOTAVA,119.0,0.0,119.0,0.0,0.0,0.0,314922.78
90,2012,11,STONOTAVA,20.0,0.0,20.0,0.0,0.0,0.0,67740.6
213,2012,11,STONOTAVA,37.0,0.0,37.0,0.0,0.0,0.0,135337.12
2336,2012,11,STONOTAVA,44.83,0.0,44.83,0.0,0.0,0.0,150506.9
2327,2012,11,CREISS,38.17,0.0,38.17,0.0,0.0,0.0,171151.28
2408,2012,11,CREISS,559.94,0.0,559.94,0.0,0.0,0.0,1817332.09
2245,2012,11,OTHE,6.08,0.0,6.08,0.0,0.0,0.0,24824.56
275,2012,11,CREISS,117.0,0.0,117.0,0.0,0.0,0.0,373944.56
334,2012,11,CREISS,86.0,0.0,86.0,0.0,0.0,0.0,255288.76
1955,2012,11,CREISS,2.21,0.0,2.21,0.0,0.0,0.0,6371.58
1439,2012,11,CREISS,535.73,0.0,535.73,0.0,0.0,0.0,1591485.63
2115,2012,11,CREISS,1135.0,0.0,1135.0,0.0,0.0,0.0,3371036.12
1692,2012,11,NOTINV,17.09,0.0,17.09,0.0,0.0,0.0,67076.45
790,2012,11,STONOTAVA,2.36,0.0,2.36,0.0,0.0,0.0,4956.6
