claim_year,quarter,customer_code,policy_flag,calendar_quarter,calendar_year
2012,P4,619,WITHP,P1,2013
2012,P4,622,WITHP,P1,2013
2012,P4,731,WITHP,P1,2013
2012,P4,743,WITHP,P1,2013
2012,P4,747,WITHP,P1,2013
2012,P4,775,WITHP,P1,2013
2012,P4,834,WITHP,P1,2013
2012,P4,860,WITHP,P1,2013
2012,P4,874,PEND,P1,2013
2012,P4,958,WITHP,P1,2013
2012,P4,961,BEYOP,P1,2013
2012,P4,975,WITHP,P1,2013
2012,P4,976,WITHP,P1,2013
2012,P4,990,WITHP,P1,2013
2012,P4,1000,WITHP,P1,2013
2012,P4,1006,WITHP,P1,2013
2012,P4,1020,WITHP,P1,2013
2012,P4,1023,WITHP,P1,2013
2012,P4,1025,WITHP,P1,2013
2012,P4,1027,BEYOP,P1,2013
2012,P4,1030,WITHP,P1,2013
2012,P4,1062,WITHP,P1,2013
2012,P4,1068,WITHP,P1,2013
2012,P4,1089,WITHP,P1,2013
2012,P4,1098,WITHP,P1,2013
2012,P4,1101,WITHP,P1,2013
2012,P4,1120,WITHP,P1,2013
2012,P4,1143,WITHP,P1,2013
2012,P4,1147,PEND,P1,2013
2012,P4,1189,PEND,P1,2013
2012,P4,1200,WITHP,P1,2013
2012,P4,1205,WITHP,P1,2013
2012,P4,1214,WITHP,P1,2013
2012,P4,1268,WITHP,P1,2013
2012,P4,1317,WITHP,P1,2013
2012,P4,1321,WITHP,P1,2013
2012,P4,1347,WITHP,P1,2013
2012,P4,1350,WITHP,P1,2013
2012,P4,1390,WITHP,P1,2013
2012,P4,1391,WITHP,P1,2013
2012,P4,1407,WITHP,P1,2013
2012,P4,1419,WITHP,P1,2013
2012,P4,1428,WITHP,P1,2013
2012,P4,1430,WITHP,P1,2013
2012,P4,1448,WITHP,P1,2013
2012,P4,1449,WITHP,P1,2013
2012,P4,1470,WITHP,P1,2013
2012,P4,1523,WITHP,P1,2013
2012,P4,1530,WITHP,P1,2013
2012,P4,1567,WITHP,P1,2013
2012,P4,1570,WITHP,P1,2013
2012,P4,1574,PEND,P1,2013
2012,P4,1575,WITHP,P1,2013
2012,P4,1594,WITHP,P1,2013
2012,P4,1621,WITHP,P1,2013
2012,P4,1633,WITHP,P1,2013
2012,P4,1674,WITHP,P1,2013
2012,P4,1713,WITHP,P1,2013
2012,P4,1715,WITHP,P1,2013
2012,P4,1738,PEND,P1,2013
2012,P4,1743,WITHP,P1,2013
2012,P4,1780,WITHP,P1,2013
2012,P4,1811,WITHP,P1,2013
2012,P4,1821,WITHP,P1,2013
2012,P4,1823,WITHP,P1,2013
2012,P4,1826,WITHP,P1,2013
2012,P4,1845,WITHP,P1,2013
2012,P4,1878,BEYOP,P1,2013
2012,P4,1882,WITHP,P1,2013
2012,P4,1891,WITHP,P1,2013
2012,P4,1893,WITHP,P1,2013
2012,P4,1896,WITHP,P1,2013
2012,P4,1905,WITHP,P1,2013
2012,P4,1915,WITHP,P1,2013
2012,P4,1916,WITHP,P1,2013
2012,P4,1920,WITHP,P1,2013
2012,P4,1936,WITHP,P1,2013
2012,P4,1939,WITHP,P1,2013
2012,P4,1961,WITHP,P1,2013
2012,P4,2024,WITHP,P1,2013
2012,P4,2025,WITHP,P1,2013
2012,P4,2064,WITHP,P1,2013
2012,P4,2066,WITHP,P1,2013
2012,P4,2069,WITHP,P1,2013
2012,P4,2074,WITHP,P1,2013
2012,P4,2084,WITHP,P1,2013
2012,P4,2103,WITHP,P1,2013
2012,P4,2106,WITHP,P1,2013
2012,P4,2143,WITHP,P1,2013
2012,P4,2144,WITHP,P1,2013
2012,P4,2155,WITHP,P1,2013
2012,P4,600,WITHP,P1,2013
2012,P4,100,WITHP,P1,2013
2012,P4,59,WITHP,P1,2013
2012,P4,1076,WITHP,P1,2013
2012,P4,1282,WITHP,P1,2013
2012,P4,1935,WITHP,P1,2013
2012,P4,2254,PEND,P1,2013
2012,P4,361,PEND,P1,2013
2012,P4,94,WITHP,P1,2013
2012,P4,99,WITHP,P1,2013
2012,P4,272,PEND,P1,2013
2012,P4,348,PEND,P1,2013
2012,P4,350,PEND,P1,2013
2012,P4,449,WITHP,P1,2013
2012,P4,629,WITHP,P1,2013
2012,P4,953,WITHP,P1,2013
2012,P4,1476,WITHP,P1,2013
2012,P4,1164,WITHP,P1,2013
2012,P4,1779,WITHP,P1,2013
2012,P4,876,WITHP,P1,2013
2012,P4,1094,WITHP,P1,2013
2012,P4,1804,WITHP,P1,2013
2012,P4,1894,PEND,P1,2013
2012,P4,1844,WITHP,P1,2013
2012,P4,55,WITHP,P1,2013
2012,P4,477,WITHP,P1,2013
2012,P4,1134,PEND,P1,2013
2012,P4,1420,WITHP,P1,2013
2012,P4,1900,WITHP,P1,2013
2012,P4,48,WITHP,P1,2013
2012,P4,106,WITHP,P1,2013
2012,P4,315,WITHP,P1,2013
2012,P4,372,WITHP,P1,2013
2012,P4,552,WITHP,P1,2013
2012,P4,1050,PEND,P1,2013
2012,P4,1145,PEND,P1,2013
2012,P4,65,WITHP,P1,2013
2012,P4,113,WITHP,P1,2013
2012,P4,121,WITHP,P1,2013
2012,P4,127,WITHP,P1,2013
2012,P4,129,WITHP,P1,2013
2012,P4,382,WITHP,P1,2013
2012,P4,383,WITHP,P1,2013
2012,P4,729,WITHP,P1,2013
2012,P4,1228,WITHP,P1,2013
2012,P4,1293,WITHP,P1,2013
2012,P4,2341,WITHP,P1,2013
2012,P4,2343,WITHP,P1,2013
2012,P4,2344,WITHP,P1,2013
2012,P4,2332,WITHP,P1,2013
2012,P4,2352,WITHP,P1,2013
2012,P4,2353,WITHP,P1,2013
2012,P4,2355,WITHP,P1,2013
2012,P4,850,WITHP,P1,2013
2012,P4,1085,WITHP,P1,2013
2012,P4,2357,WITHP,P1,2013
2012,P4,2360,WITHP,P1,2013
2012,P4,150,PEND,P1,2013
2012,P4,1009,WITHP,P1,2013
2012,P4,2264,BEYOP,P1,2013
2012,P4,137,WITHP,P1,2013
2012,P4,2313,WITHP,P1,2013
2012,P4,141,WITHP,P1,2013
2012,P4,605,BEYOP,P1,2013
2012,P4,745,PEND,P1,2013
2012,P4,1159,PEND,P1,2013
2012,P4,1165,BEYOP,P1,2013
2012,P4,1198,WITHP,P1,2013
2012,P4,1201,WITHP,P1,2013
2012,P4,1351,WITHP,P1,2013
2012,P4,1423,WITHP,P1,2013
2012,P4,1751,WITHP,P1,2013
2012,P4,1754,WITHP,P1,2013
2012,P4,1763,WITHP,P1,2013
2012,P4,1775,WITHP,P1,2013
2012,P4,1785,WITHP,P1,2013
2012,P4,1786,WITHP,P1,2013
2012,P4,1787,WITHP,P1,2013
2012,P4,1789,WITHP,P1,2013
2012,P4,1794,WITHP,P1,2013
2012,P4,1946,WITHP,P1,2013
2012,P4,2044,WITHP,P1,2013
2012,P4,2118,WITHP,P1,2013
2012,P4,1793,WITHP,P1,2013
2012,P4,166,WITHP,P1,2013
2012,P4,375,WITHP,P1,2013
2012,P4,1774,WITHP,P1,2013
2012,P4,1875,WITHP,P1,2013
2012,P4,332,WITHP,P1,2013
2012,P4,2282,WITHP,P1,2013
2012,P4,2414,WITHP,P1,2013
2012,P4,132,WITHP,P1,2013
2012,P4,300,WITHP,P1,2013
2012,P4,1489,WITHP,P1,2013
2012,P4,2349,WITHP,P1,2013
2012,P4,2350,WITHP,P1,2013
2012,P4,2351,WITHP,P1,2013
2012,P4,2367,WITHP,P1,2013
2012,P4,2368,PEND,P1,2013
2012,P4,2390,WITHP,P1,2013
2012,P4,56,WITHP,P1,2013
2012,P4,832,WITHP,P1,2013
2012,P4,1392,WITHP,P1,2013
2012,P4,1536,WITHP,P1,2013
2012,P4,650,WITHP,P1,2013
2012,P4,1453,WITHP,P1,2013
2012,P4,1782,PEND,P1,2013
2012,P4,2033,PEND,P1,2013
2012,P4,2185,BEYOP,P1,2013
2012,P4,2189,WITHP,P1,2013
2012,P4,2403,WITHP,P1,2013
2012,P4,154,WITHP,P1,2013
2012,P4,155,WITHP,P1,2013
2012,P4,156,WITHP,P1,2013
2012,P4,157,WITHP,P1,2013
2012,P4,338,WITHP,P1,2013
2012,P4,563,WITHP,P1,2013
2012,P4,582,WITHP,P1,2013
2012,P4,835,WITHP,P1,2013
2012,P4,1206,WITHP,P1,2013
2012,P4,1312,WITHP,P1,2013
2012,P4,1345,WITHP,P1,2013
2012,P4,1371,WITHP,P1,2013
2012,P4,1455,WITHP,P1,2013
2012,P4,2310,WITHP,P1,2013
2012,P4,2319,WITHP,P1,2013
2012,P4,90,WITHP,P1,2013
2012,P4,77,WITHP,P1,2013
2012,P4,526,WITHP,P1,2013
2012,P4,1105,WITHP,P1,2013
2012,P4,1174,PEND,P1,2013
2012,P4,1316,WITHP,P1,2013
2012,P4,1591,WITHP,P1,2013
2012,P4,1809,WITHP,P1,2013
2012,P4,2152,WITHP,P1,2013
2012,P4,2250,PEND,P1,2013
2012,P4,2428,WITHP,P1,2013
2012,P4,105,WITHP,P1,2013
2012,P4,110,WITHP,P1,2013
2012,P4,765,WITHP,P1,2013
2012,P4,1021,WITHP,P1,2013
2012,P4,44,WITHP,P1,2013
2012,P4,47,WITHP,P1,2013
2012,P4,52,WITHP,P1,2013
2012,P4,865,WITHP,P1,2013
2012,P4,1426,WITHP,P1,2013
2012,P4,245,WITHP,P1,2013
2012,P4,250,WITHP,P1,2013
2012,P4,251,WITHP,P1,2013
2012,P4,252,WITHP,P1,2013
2012,P4,254,WITHP,P1,2013
2012,P4,255,WITHP,P1,2013
2012,P4,257,WITHP,P1,2013
2012,P4,259,WITHP,P1,2013
2012,P4,363,WITHP,P1,2013
2012,P4,400,WITHP,P1,2013
2012,P4,413,WITHP,P1,2013
2012,P4,422,WITHP,P1,2013
2012,P4,429,WITHP,P1,2013
2012,P4,473,WITHP,P1,2013
2012,P4,653,WITHP,P1,2013
2012,P4,750,WITHP,P1,2013
2012,P4,843,WITHP,P1,2013
2012,P4,869,WITHP,P1,2013
2012,P4,1014,WITHP,P1,2013
2012,P4,1056,WITHP,P1,2013
2012,P4,1077,WITHP,P1,2013
2012,P4,1124,WITHP,P1,2013
2012,P4,1304,WITHP,P1,2013
2012,P4,1337,WITHP,P1,2013
2012,P4,1381,WITHP,P1,2013
2012,P4,1422,WITHP,P1,2013
2012,P4,1447,WITHP,P1,2013
2012,P4,1562,WITHP,P1,2013
2012,P4,1593,WITHP,P1,2013
2012,P4,1653,WITHP,P1,2013
2012,P4,1726,WITHP,P1,2013
2012,P4,2308,WITHP,P1,2013
2012,P4,2314,WITHP,P1,2013
2012,P4,2316,WITHP,P1,2013
2012,P4,2339,WITHP,P1,2013
2012,P4,2340,WITHP,P1,2013
2012,P4,1722,WITHP,P1,2013
2012,P4,1773,WITHP,P1,2013
2012,P4,1938,WITHP,P1,2013
2012,P4,1980,WITHP,P1,2013
2012,P4,1,WITHP,P1,2013
2012,P4,5,WITHP,P1,2013
2012,P4,8,WITHP,P1,2013
2012,P4,11,WITHP,P1,2013
2012,P4,13,WITHP,P1,2013
2012,P4,15,WITHP,P1,2013
2012,P4,22,WITHP,P1,2013
2012,P4,23,WITHP,P1,2013
2012,P4,31,WITHP,P1,2013
2012,P4,35,WITHP,P1,2013
2012,P4,37,WITHP,P1,2013
2012,P4,38,WITHP,P1,2013
2012,P4,39,WITHP,P1,2013
2012,P4,76,WITHP,P1,2013
2012,P4,215,WITHP,P1,2013
2012,P4,217,WITHP,P1,2013
2012,P4,220,WITHP,P1,2013
2012,P4,221,WITHP,P1,2013
2012,P4,239,WITHP,P1,2013
2012,P4,243,WITHP,P1,2013
2012,P4,267,WITHP,P1,2013
2012,P4,274,WITHP,P1,2013
2012,P4,307,WITHP,P1,2013
2012,P4,345,WITHP,P1,2013
2012,P4,356,WITHP,P1,2013
2012,P4,360,WITHP,P1,2013
2012,P4,384,WITHP,P1,2013
2012,P4,390,WITHP,P1,2013
2012,P4,412,WITHP,P1,2013
2012,P4,467,WITHP,P1,2013
2012,P4,475,WITHP,P1,2013
2012,P4,481,WITHP,P1,2013
2012,P4,520,WITHP,P1,2013
2012,P4,534,WITHP,P1,2013
2012,P4,540,WITHP,P1,2013
2012,P4,542,WITHP,P1,2013
2012,P4,544,WITHP,P1,2013
2012,P4,546,WITHP,P1,2013
2012,P4,550,WITHP,P1,2013
2012,P4,559,WITHP,P1,2013
2012,P4,561,WITHP,P1,2013
2012,P4,599,WITHP,P1,2013
2012,P4,612,WITHP,P1,2013
2012,P4,614,BEYOP,P1,2013
2012,P4,748,WITHP,P1,2013
2012,P4,798,WITHP,P1,2013
2012,P4,883,WITHP,P1,2013
2012,P4,957,WITHP,P1,2013
2012,P4,962,WITHP,P1,2013
2012,P4,1001,WITHP,P1,2013
2012,P4,1024,WITHP,P1,2013
2012,P4,1051,WITHP,P1,2013
2012,P4,1257,WITHP,P1,2013
2012,P4,1272,WITHP,P1,2013
2012,P4,1284,WITHP,P1,2013
2012,P4,1297,WITHP,P1,2013
2012,P4,1306,WITHP,P1,2013
2012,P4,1357,WITHP,P1,2013
2012,P4,1401,WITHP,P1,2013
2012,P4,1413,WITHP,P1,2013
2012,P4,1432,WITHP,P1,2013
2012,P4,1436,WITHP,P1,2013
2012,P4,1439,WITHP,P1,2013
2012,P4,1482,WITHP,P1,2013
2012,P4,1535,WITHP,P1,2013
2012,P4,1556,WITHP,P1,2013
2012,P4,1566,WITHP,P1,2013
2012,P4,1590,WITHP,P1,2013
2012,P4,1634,WITHP,P1,2013
2012,P4,1670,WITHP,P1,2013
2012,P4,1676,WITHP,P1,2013
2012,P4,1678,WITHP,P1,2013
2012,P4,1724,WITHP,P1,2013
2012,P4,1730,WITHP,P1,2013
2012,P4,1745,WITHP,P1,2013
2012,P4,1766,WITHP,P1,2013
2012,P4,1799,WITHP,P1,2013
2012,P4,1803,WITHP,P1,2013
2012,P4,1817,WITHP,P1,2013
2012,P4,1819,WITHP,P1,2013
2012,P4,1824,WITHP,P1,2013
2012,P4,1855,WITHP,P1,2013
2012,P4,1877,WITHP,P1,2013
2012,P4,1883,WITHP,P1,2013
2012,P4,1890,WITHP,P1,2013
2012,P4,1897,WITHP,P1,2013
2012,P4,1899,WITHP,P1,2013
2012,P4,1927,WITHP,P1,2013
2012,P4,1948,WITHP,P1,2013
2012,P4,1950,WITHP,P1,2013
2012,P4,1954,WITHP,P1,2013
2012,P4,1997,WITHP,P1,2013
2012,P4,2008,WITHP,P1,2013
2012,P4,2075,WITHP,P1,2013
2012,P4,2119,WITHP,P1,2013
2012,P4,2121,WITHP,P1,2013
2012,P4,2130,WITHP,P1,2013
2012,P4,2182,WITHP,P1,2013
2012,P4,2330,WITHP,P1,2013
2012,P4,2342,WITHP,P1,2013
2012,P4,2381,WITHP,P1,2013
2012,P4,2398,WITHP,P1,2013
2012,P4,2406,WITHP,P1,2013
2012,P4,2407,WITHP,P1,2013
2012,P4,2408,WITHP,P1,2013
2012,P4,2410,WITHP,P1,2013
2012,P4,2420,WITHP,P1,2013
2012,P4,2470,WITHP,P1,2013
2012,P4,2486,WITHP,P1,2013
2012,P4,2199,WITHP,P1,2013
2012,P4,442,PEND,P1,2013
2012,P4,601,WITHP,P1,2013
2012,P4,2439,BEYOP,P1,2013
2012,P4,2446,WITHP,P1,2013
2012,P4,463,WITHP,P1,2013
2012,P4,1176,WITHP,P1,2013
2012,P4,34,WITHP,P1,2013
2012,P4,469,WITHP,P1,2013
2012,P4,1411,WITHP,P1,2013
2012,P4,1872,WITHP,P1,2013
2012,P4,1960,WITHP,P1,2013
2012,P4,2507,WITHP,P1,2013
2012,P4,2279,WITHP,P1,2013
2012,P4,104,WITHP,P1,2013
2012,P4,236,WITHP,P1,2013
2012,P4,408,WITHP,P1,2013
2012,P4,596,WITHP,P1,2013
2012,P4,998,WITHP,P1,2013
2012,P4,1155,WITHP,P1,2013
2012,P4,2304,WITHP,P1,2013
2012,P4,2460,WITHP,P1,2013
2012,P4,523,WITHP,P1,2013
2012,P4,1186,PEND,P1,2013
2012,P4,1752,WITHP,P1,2013
2012,P4,2520,WITHP,P1,2013
2012,P4,2522,WITHP,P1,2013
2012,P4,2525,WITHP,P1,2013
2012,P4,2526,PEND,P1,2013
2012,P4,2115,BEYOP,P1,2013
2012,P4,108,WITHP,P1,2013
2012,P4,446,PEND,P1,2013
2012,P4,1886,WITHP,P1,2013
2012,P4,2127,WITHP,P1,2013
2012,P4,2244,WITHP,P1,2013
2012,P4,2479,BEYOP,P1,2013
2012,P4,330,WITHP,P1,2013
2012,P4,997,WITHP,P1,2013
2012,P4,579,PEND,P1,2013
2012,P4,2515,PEND,P1,2013
2012,P4,460,WITHP,P1,2013
2012,P4,1781,WITHP,P1,2013
2012,P4,2481,BEYOP,P1,2013
2012,P4,1322,WITHP,P1,2013
2012,P4,17,WITHP,P1,2013
2012,P4,24,WITHP,P1,2013
2012,P4,474,WITHP,P1,2013
2012,P4,537,WITHP,P1,2013
2012,P4,538,WITHP,P1,2013
2012,P4,541,WITHP,P1,2013
2012,P4,609,WITHP,P1,2013
2012,P4,620,WITHP,P1,2013
2012,P4,638,BEYOP,P1,2013
2012,P4,656,WITHP,P1,2013
2012,P4,802,WITHP,P1,2013
2012,P4,999,WITHP,P1,2013
2012,P4,1008,WITHP,P1,2013
2012,P4,1648,WITHP,P1,2013
2012,P4,1854,WITHP,P1,2013
2012,P4,2174,WITHP,P1,2013
2012,P4,2195,WITHP,P1,2013
2012,P4,2354,WITHP,P1,2013
2012,P4,2372,WITHP,P1,2013
2012,P4,2373,WITHP,P1,2013
2012,P4,2499,WITHP,P1,2013
2012,P4,9,WITHP,P1,2013
2012,P4,25,WITHP,P1,2013
2012,P4,1103,PEND,P1,2013
2012,P4,2272,WITHP,P1,2013
2012,P4,2480,WITHP,P1,2013
2012,P4,2425,WITHP,P1,2013
2012,P4,2496,WITHP,P1,2013
2012,P4,1806,WITHP,P1,2013
2012,P4,88,WITHP,P1,2013
2012,P4,1665,WITHP,P1,2013
2012,P4,263,WITHP,P1,2013
2012,P4,2177,WITHP,P1,2013
2012,P4,138,WITHP,P1,2013
2012,P4,2273,WITHP,P1,2013
2012,P4,2363,WITHP,P1,2013
2012,P4,115,WITHP,P1,2013
2012,P4,410,WITHP,P1,2013
2012,P4,1534,WITHP,P1,2013
2012,P4,2176,WITHP,P1,2013
2012,P4,1416,WITHP,P1,2013
2012,P4,79,WITHP,P1,2013
2012,P4,438,WITHP,P1,2013
2012,P4,2462,WITHP,P1,2013
2012,P4,144,WITHP,P1,2013
2012,P4,145,WITHP,P1,2013
2012,P4,147,WITHP,P1,2013
2012,P4,148,PEND,P1,2013
2012,P4,344,WITHP,P1,2013
2012,P4,434,WITHP,P1,2013
2012,P4,1016,WITHP,P1,2013
2012,P4,1154,WITHP,P1,2013
2012,P4,1526,WITHP,P1,2013
2012,P4,1723,WITHP,P1,2013
2012,P4,1756,WITHP,P1,2013
2012,P4,1981,WITHP,P1,2013
2012,P4,2284,WITHP,P1,2013
2012,P4,2290,WITHP,P1,2013
2012,P4,2441,WITHP,P1,2013
2012,P4,2442,WITHP,P1,2013
2012,P4,2443,WITHP,P1,2013
2012,P4,2457,WITHP,P1,2013
2012,P4,2458,WITHP,P1,2013
2012,P4,2459,WITHP,P1,2013
2012,P4,2464,WITHP,P1,2013
2012,P4,2465,WITHP,P1,2013
2012,P4,2471,WITHP,P1,2013
2012,P4,2495,WITHP,P1,2013
2012,P4,2498,WITHP,P1,2013
2012,P4,2505,WITHP,P1,2013
2012,P4,2506,WITHP,P1,2013
2012,P4,2508,WITHP,P1,2013
2012,P4,2141,PEND,P1,2013
2012,P4,2168,WITHP,P1,2013
2012,P4,2401,WITHP,P1,2013
2012,P4,1066,BEYOP,P1,2013
2012,P4,1558,WITHP,P1,2013
2012,P4,168,WITHP,P1,2013
2012,P4,1295,WITHP,P1,2013
2012,P4,2440,WITHP,P1,2013
2012,P4,160,WITHP,P1,2013
2012,P4,162,WITHP,P1,2013
2012,P4,285,WITHP,P1,2013
2012,P4,873,WITHP,P1,2013
2012,P4,992,WITHP,P1,2013
2012,P4,1038,WITHP,P1,2013
2012,P4,1170,WITHP,P1,2013
2012,P4,1188,WITHP,P1,2013
2012,P4,1193,WITHP,P1,2013
2012,P4,1223,WITHP,P1,2013
2012,P4,1249,WITHP,P1,2013
2012,P4,1303,WITHP,P1,2013
2012,P4,1578,WITHP,P1,2013
2012,P4,2293,WITHP,P1,2013
2012,P4,2375,WITHP,P1,2013
2012,P4,112,WITHP,P1,2013
2012,P4,170,WITHP,P1,2013
2012,P4,275,WITHP,P1,2013
2012,P4,277,WITHP,P1,2013
2012,P4,279,WITHP,P1,2013
2012,P4,280,WITHP,P1,2013
2012,P4,282,WITHP,P1,2013
2012,P4,284,WITHP,P1,2013
2012,P4,325,WITHP,P1,2013
2012,P4,369,WITHP,P1,2013
2012,P4,377,WITHP,P1,2013
2012,P4,423,WITHP,P1,2013
2012,P4,433,BEYOP,P1,2013
2012,P4,522,WITHP,P1,2013
2012,P4,580,WITHP,P1,2013
2012,P4,627,WITHP,P1,2013
2012,P4,774,WITHP,P1,2013
2012,P4,967,WITHP,P1,2013
2012,P4,1139,WITHP,P1,2013
2012,P4,1222,WITHP,P1,2013
2012,P4,1235,WITHP,P1,2013
2012,P4,1301,WITHP,P1,2013
2012,P4,1710,WITHP,P1,2013
2012,P4,1903,PEND,P1,2013
2012,P4,1996,WITHP,P1,2013
2012,P4,2002,WITHP,P1,2013
2012,P4,2004,WITHP,P1,2013
2012,P4,2031,WITHP,P1,2013
2012,P4,2032,WITHP,P1,2013
2012,P4,2034,WITHP,P1,2013
2012,P4,2035,WITHP,P1,2013
2012,P4,2036,WITHP,P1,2013
2012,P4,2061,WITHP,P1,2013
2012,P4,2062,WITHP,P1,2013
2012,P4,2068,WITHP,P1,2013
2012,P4,2204,WITHP,P1,2013
2012,P4,2207,WITHP,P1,2013
2012,P4,2303,WITHP,P1,2013
2012,P4,2413,WITHP,P1,2013
2012,P4,2463,WITHP,P1,2013
2012,P4,1524,WITHP,P1,2013
2012,P4,337,WITHP,P1,2013
2012,P4,1677,WITHP,P1,2013
2012,P4,357,WITHP,P1,2013
2012,P4,359,WITHP,P1,2013
2012,P4,281,WITHP,P1,2013
2012,P4,846,WITHP,P1,2013
2012,P4,1456,WITHP,P1,2013
2012,P4,1090,WITHP,P1,2013
2012,P4,1146,WITHP,P1,2013
2012,P4,1172,WITHP,P1,2013
2012,P4,1606,WITHP,P1,2013
2012,P4,2012,WITHP,P1,2013
2012,P4,2476,WITHP,P1,2013
2012,P4,608,WITHP,P1,2013
2012,P4,1672,WITHP,P1,2013
2012,P4,2048,WITHP,P1,2013
2012,P4,2318,WITHP,P1,2013
2012,P4,351,WITHP,P1,2013
2012,P4,399,WITHP,P1,2013
2012,P4,2171,WITHP,P1,2013
2012,P4,1764,PEND,P1,2013
2012,P4,1812,WITHP,P1,2013
2012,P4,1831,WITHP,P1,2013
2012,P4,2333,WITHP,P1,2013
2012,P4,2334,WITHP,P1,2013
2012,P4,2335,WITHP,P1,2013
2012,P4,2336,WITHP,P1,2013
2012,P4,2337,WITHP,P1,2013
2012,P4,2365,WITHP,P1,2013
2012,P4,2422,WITHP,P1,2013
2012,P4,29,WITHP,P1,2013
2012,P4,32,WITHP,P1,2013
2012,P4,69,WITHP,P1,2013
2012,P4,70,WITHP,P1,2013
2012,P4,71,WITHP,P1,2013
2012,P4,72,WITHP,P1,2013
2012,P4,74,WITHP,P1,2013
2012,P4,75,WITHP,P1,2013
2012,P4,149,PEND,P1,2013
2012,P4,163,WITHP,P1,2013
2012,P4,241,WITHP,P1,2013
2012,P4,261,WITHP,P1,2013
2012,P4,335,WITHP,P1,2013
2012,P4,374,WITHP,P1,2013
2012,P4,478,WITHP,P1,2013
2012,P4,535,WITHP,P1,2013
2012,P4,547,WITHP,P1,2013
2012,P4,554,WITHP,P1,2013
2012,P4,593,WITHP,P1,2013
2012,P4,613,WITHP,P1,2013
2012,P4,648,WITHP,P1,2013
2012,P4,964,WITHP,P1,2013
2012,P4,1281,WITHP,P1,2013
2012,P4,1543,WITHP,P1,2013
2012,P4,1649,WITHP,P1,2013
2012,P4,1733,WITHP,P1,2013
2012,P4,1818,WITHP,P1,2013
2012,P4,1822,WITHP,P1,2013
2012,P4,1833,WITHP,P1,2013
2012,P4,1849,WITHP,P1,2013
2012,P4,1853,WITHP,P1,2013
2012,P4,1889,WITHP,P1,2013
2012,P4,1914,WITHP,P1,2013
2012,P4,2105,PEND,P1,2013
2012,P4,2112,WITHP,P1,2013
2012,P4,2200,WITHP,P1,2013
2012,P4,2306,WITHP,P1,2013
2012,P4,2307,WITHP,P1,2013
2012,P4,2326,WITHP,P1,2013
2012,P4,2329,WITHP,P1,2013
2012,P4,2397,WITHP,P1,2013
2012,P4,2434,WITHP,P1,2013
2012,P4,536,PEND,P1,2013
2012,P4,1033,PEND,P1,2013
2012,P4,2120,PEND,P1,2013
2012,P4,18,WITHP,P1,2013
2012,P4,19,PEND,P1,2013
2012,P4,240,WITHP,P1,2013
2012,P4,242,WITHP,P1,2013
2012,P4,343,WITHP,P1,2013
2012,P4,533,WITHP,P1,2013
2012,P4,649,WITHP,P1,2013
2012,P4,768,WITHP,P1,2013
2012,P4,803,WITHP,P1,2013
2012,P4,1274,WITHP,P1,2013
2012,P4,1360,WITHP,P1,2013
2012,P4,1888,PEND,P1,2013
2012,P4,1929,WITHP,P1,2013
2012,P4,1956,WITHP,P1,2013
2012,P4,2011,WITHP,P1,2013
2012,P4,2178,PEND,P1,2013
2012,P4,2400,WITHP,P1,2013
2012,P4,2433,WITHP,P1,2013
2012,P4,2517,WITHP,P1,2013
2012,P4,2,PEND,P1,2013
2012,P4,996,PEND,P1,2013
2012,P4,1532,PEND,P1,2013
2012,P4,1879,PEND,P1,2013
2012,P4,2056,PEND,P1,2013
2012,P4,2160,PEND,P1,2013
2012,P4,2208,PEND,P1,2013
2012,P4,1138,WITHP,P1,2013
2012,P4,1548,WITHP,P1,2013
2012,P4,146,PEND,P1,2013
2012,P4,89,WITHP,P1,2013
2012,P4,93,WITHP,P1,2013
2012,P4,1036,WITHP,P1,2013
2012,P4,1115,WITHP,P1,2013
2012,P4,2323,WITHP,P1,2013
2012,P4,2358,WITHP,P1,2013
2012,P4,379,WITHP,P1,2013
2012,P4,1199,WITHP,P1,2013
2012,P4,175,BEYOP,P1,2013
2012,P4,303,WITHP,P1,2013
2012,P4,304,WITHP,P1,2013
2012,P4,306,WITHP,P1,2013
2012,P4,591,WITHP,P1,2013
2012,P4,1031,WITHP,P1,2013
2012,P4,1276,WITHP,P1,2013
2012,P4,1359,WITHP,P1,2013
2012,P4,1437,WITHP,P1,2013
2012,P4,1934,WITHP,P1,2013
2012,P4,1987,WITHP,P1,2013
2012,P4,2016,WITHP,P1,2013
2012,P4,2027,WITHP,P1,2013
2012,P4,2085,BEYOP,P1,2013
2012,P4,2190,WITHP,P1,2013
2012,P4,2253,WITHP,P1,2013
2012,P4,2269,WITHP,P1,2013
2012,P4,2445,WITHP,P1,2013
2012,P4,151,WITHP,P1,2013
2012,P4,158,WITHP,P1,2013
2012,P4,584,WITHP,P1,2013
2012,P4,1207,WITHP,P1,2013
2012,P4,1353,WITHP,P1,2013
2012,P4,81,WITHP,P1,2013
2012,P4,84,WITHP,P1,2013
2012,P4,85,WITHP,P1,2013
2012,P4,292,WITHP,P1,2013
2012,P4,327,WITHP,P1,2013
2012,P4,329,WITHP,P1,2013
2012,P4,385,WITHP,P1,2013
2012,P4,530,WITHP,P1,2013
2012,P4,548,WITHP,P1,2013
2010,P2,262,BEYOP,P3,2010
2010,P2,473,WITHP,P3,2010
2010,P2,559,WITHP,P3,2010
